Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
401,Alex Bannister,SEA,23,WR,16,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,BannAl00
402,Marco Battaglia,2TM,29,TE,3,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BattMa00
403,R.J. Bowers,CLE,28,RB,4,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BoweRJ00
404,Anthony Bright,CAR,25,WR,1,0,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BrigAn20
405,Gilbert Brown,GNB,31,LDT,12,11,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BrowGi20
406,Tony Carter,GNB,30,RB,12,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,CartTo00
407,Doug Chapman,MIN,25,RB,6,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,ChapDo00
408,Darrin Chiaverini,ATL,25,WR,7,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,ChiaDa00
409,James Dearth,NYJ,26,LS,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,DearJa00
410,Derek Dorris,NYG,24,WR,6,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,DorrDe20
411,Mondriel Fulcher,OAK,26,TE,2,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,FulcMo20
412,Herb Haygood,DEN,25,WR,4,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,HaygHe20
413,John Henderson,JAX,23,RDT,16,13,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,HendJo99
414,Madre Hill,OAK,26,RB,2,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,HillMa20
415,John Howell,TAM,24,DB,16,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,HoweJo21
416,James Jordan,SFO,24,WR,6,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,JordJa20
417,Elvis Joseph,JAX,24,RB,15,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,JoseEl00
418,Tommy Maddox,PIT,31,QB,15,11,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,8,MaddTo00
419,Patrick Mannelly,CHI,27,T,14,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,MannPa20
420,Chris Massey,STL,23,RB,16,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,MassCh00
421,Lee Mays,PIT,24,WR,16,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,MaysLe00
422,Dennis McKinley,ARI,26,FB,12,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,McKiDe00
423,Donovan McNabb*,PHI,26,QB,10,10,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,6,McNaDo00
424,Herman Moore,NYG,33,WR,1,0,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,MoorHe00
425,Ed Perry,MIA,28,TE,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,PerrEd00
426,Jeb Putzier,DEN,23,TE,3,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,PutzJe00
427,Micah Ross,JAX,26,WR,16,0,5,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,RossMi20
428,Rod Rutledge,HOU,27,TE,7,5,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,RutlRo00
429,Kordell Stewart,PIT,30,QB,7,5,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,4,StewKo00
430,Adam Timmerman,STL,31,RG,16,16,1,0,0.0%,3,,0,0,0.0,3,3.0,0.0,0.2,0,TimmAd20
431,Tamarick Vanover,SDG,28,WR,7,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,3,VanoTa00
432,Michael Vick*,ATL,22,QB,15,15,1,0,0.0%,16,,0,0,0.0,16,16.0,0.0,1.1,9,VickMi00
433,Milton Wynn,BAL,24,WR,3,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,WynnMi00
