Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
401,Kealoha Pilares,CAR,24,WR,8,0,4,2,50.0%,42,21.0,1,1,50.0,36,10.5,0.3,5.3,0,PilaKe00
402,Zach Potter,JAX,26,TE,16,5,7,2,28.6%,6,3.0,0,0,0.0,4,0.9,0.1,0.4,0,PottZa99
403,Weslye Saunders,IND,23,TE,11,4,4,2,50.0%,15,7.5,0,1,50.0,11,3.8,0.2,1.4,0,SaunWe00
404,Alfonso Smith,ARI,25,RB,11,0,3,2,66.7%,21,10.5,0,0,0.0,13,7.0,0.2,1.9,0,SmitAl22
405,Eric Weems,CHI,27,WR,16,1,4,2,50.0%,27,13.5,0,2,50.0,18,6.8,0.1,1.7,1,WeemEr00
406,Guy Whimper,JAX,29,RT,16,6,3,2,66.7%,11,5.5,1,2,66.7,10,3.7,0.1,0.7,0,WhimGu20
407,Keiland Williams,2TM,26,RB,14,0,2,2,100.0%,9,4.5,0,0,0.0,5,4.5,0.1,0.6,0,WillKe03
408,Joe Adams,CAR,23,WR,9,0,1,1,100.0%,7,7.0,0,0,0.0,7,7.0,0.1,0.8,4,AdamJo01
409,Matt Asiata,MIN,25,RB,16,0,1,1,100.0%,2,2.0,0,0,0.0,2,2.0,0.1,0.1,0,AsiaMa00
410,Nick Bellore,NYJ,23,LB,16,0,1,1,100.0%,23,23.0,0,1,100.0,23,23.0,0.1,1.4,1,BellNi01
411,LeGarrette Blount,TAM,26,RB,13,0,2,1,50.0%,2,2.0,0,0,0.0,2,1.0,0.1,0.2,0,BlouLe00
412,LaRon Byrd,ARI,23,WR,4,0,2,1,50.0%,8,8.0,0,1,50.0,8,4.0,0.3,2.0,0,ByrdLa00
413,Andre Caldwell,DEN,27,WR,8,0,4,1,25.0%,18,18.0,0,1,25.0,18,4.5,0.1,2.3,0,CaldAn00
414,Delone Carter,IND,25,RB,10,0,2,1,50.0%,13,13.0,0,1,50.0,13,6.5,0.1,1.3,1,CartDe01
415,Shaun Chapas,DET,24,RB,3,1,2,1,50.0%,6,6.0,0,0,0.0,6,3.0,0.3,2.0,0,ChapSh00
416,Jeromey Clary,SDG,29,RT,14,14,1,1,100.0%,-8,-8.0,0,0,0.0,-8,-8.0,0.1,-0.6,0,ClarJe20
417,Chase Coffman,ATL,26,TE,5,0,1,1,100.0%,12,12.0,0,1,100.0,12,12.0,0.2,2.4,0,CoffCh00
418,Austin Collie,IND,27,WR,1,0,1,1,100.0%,6,6.0,0,0,0.0,6,6.0,1.0,6.0,0,CollAu00
419,Chris Cooley,WAS,30,TE,9,2,3,1,33.3%,8,8.0,0,1,33.3,8,2.7,0.1,0.9,0,CoolCh00
420,Antonio Cromartie*,NYJ,28,RCB,16,16,3,1,33.3%,-2,-2.0,0,0,0.0,-2,-0.7,0.1,-0.1,0,CromAn20
421,Nate Eachus,KAN,22,RB,11,2,3,1,33.3%,19,19.0,0,1,33.3,19,6.3,0.1,1.7,0,EachNa00
422,Dedrick Epps,NYJ,24,TE,3,0,1,1,100.0%,9,9.0,0,0,0.0,9,9.0,0.3,3.0,1,EppsDe00
423,Tommy Gallarda,ATL,24,TE,9,0,4,1,25.0%,7,7.0,0,0,0.0,7,1.8,0.1,0.8,0,GallTo00
424,Ryan Grant,2TM,30,RB,5,1,2,1,50.0%,34,34.0,0,2,50.0,34,17.0,0.2,6.8,1,GranRy00
425,Chris Gronkowski,DEN,26,RB,14,0,1,1,100.0%,11,11.0,0,1,100.0,11,11.0,0.1,0.8,0,GronCh00
426,Cory Harkey,STL,22,TE,5,0,2,1,50.0%,21,21.0,0,1,50.0,21,10.5,0.2,4.2,0,HarkCo00
427,Jamie Harper,TEN,23,RB,10,0,1,1,100.0%,8,8.0,0,0,0.0,8,8.0,0.1,0.8,0,HarpJa01
428,Chad Henne,JAX,27,QB,10,6,0,1,0.0%,-6,-6.0,0,0,,-6,,0.1,-0.6,4,HennCh01
429,Jacob Hester,DEN,27,RB,3,0,1,1,100.0%,7,7.0,0,1,100.0,7,7.0,0.3,2.3,0,HestJa00
430,Michael Higgins,NOR,25,TE,2,1,1,1,100.0%,-3,-3.0,0,0,0.0,-3,-3.0,0.5,-1.5,0,HiggMi00
431,Robert Hughes,IND,23,RB,5,1,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.2,0.6,0,HughRo00
432,Mike Johnson,ATL,25,G,16,1,1,1,100.0%,1,1.0,1,1,100.0,1,1.0,0.1,0.1,0,JohnMi23
433,Dominique Jones,IND,25,TE,4,1,1,1,100.0%,8,8.0,0,0,0.0,8,8.0,0.3,2.0,0,JoneDo01
434,Senio Kelemete,ARI,22,G,1,0,1,1,100.0%,10,10.0,0,0,0.0,10,10.0,1.0,10.0,0,KeleSe00
435,Lance Louis,CHI,27,RG,11,11,1,1,100.0%,4,4.0,0,0,0.0,4,4.0,0.1,0.4,0,LouiLa20
436,Reagan Maui'a,ARI,28,RB,3,1,1,1,100.0%,7,7.0,0,0,0.0,7,7.0,0.3,2.3,0,MauiRe00
437,Corey McIntyre,BUF,33,FB,16,3,2,1,50.0%,9,9.0,0,0,0.0,9,4.5,0.1,0.6,0,McInCo00
438,Joe McKnight,NYJ,24,RB,15,0,2,1,50.0%,18,18.0,0,1,50.0,18,9.0,0.1,1.2,3,McKnJo00
439,Rodney McLeod,STL,22,DB,16,0,1,1,100.0%,21,21.0,0,1,100.0,21,21.0,0.1,1.3,0,McLeRo00
440,Evan Moore,2TM,27,WR,15,1,8,1,12.5%,6,6.0,0,2,12.5,6,0.8,0.1,0.4,0,MoorEv00
441,Legedu Naanee,MIA,29,WR,4,1,5,1,20.0%,19,19.0,0,0,0.0,19,3.8,0.3,4.8,1,NaanLe00
442,Chris Owusu,TAM,22,WR,5,0,4,1,25.0%,24,24.0,0,1,25.0,24,6.0,0.2,4.8,0,OwusCh00
443,Nathan Palmer,IND,23,WR,5,0,4,1,25.0%,-4,-4.0,0,0,0.0,-4,-1.0,0.2,-0.8,0,PalmNa00
444,Lousaka Polite,ATL,31,FB,6,5,7,1,14.3%,8,8.0,0,0,0.0,8,1.1,0.2,1.3,0,PoliLo00
445,Christian Ponder,MIN,24,QB,16,16,1,1,100.0%,-15,-15.0,0,0,0.0,-15,-15.0,0.1,-0.9,7,PondCh00
446,Chris Pressley,CIN,26,FB,14,7,3,1,33.3%,1,1.0,1,1,33.3,1,0.3,0.1,0.1,0,PresCh00
447,Terrelle Pryor,OAK,23,QB,3,1,1,1,100.0%,22,22.0,0,1,100.0,22,22.0,0.3,7.3,0,PryoTe00
448,Allen Reisner,MIN,24,TE,4,0,2,1,50.0%,13,13.0,0,1,50.0,13,6.5,0.3,3.3,0,ReisAl00
449,Courtney Roby,NOR,29,WR,13,0,2,1,50.0%,9,9.0,0,0,0.0,9,4.5,0.1,0.7,0,RobyCo00
450,Aaron Rodgers*,GNB,29,QB,16,16,1,1,100.0%,-1,-1.0,0,0,0.0,-1,-1.0,0.1,-0.1,5,RodgAa00
451,Tony Romo,DAL,32,QB,16,16,1,1,100.0%,-1,-1.0,0,0,0.0,-1,-1.0,0.1,-0.1,6,RomoTo00
452,Dane Sanzenbacher,CHI,24,WR,5,0,3,1,33.3%,7,7.0,0,1,33.3,7,2.3,0.2,1.4,0,SanzDa00
453,Matt Schaub*,HOU,31,QB,16,16,1,1,100.0%,-6,-6.0,0,0,0.0,-6,-6.0,0.1,-0.4,4,SchaMa00
454,Brad Smelley,CLE,23,TE,2,0,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.5,1.5,0,SmelBr00
455,Hayden Smith,NYJ,27,TE,5,0,1,1,100.0%,16,16.0,0,1,100.0,16,16.0,0.2,3.2,0,SmitHa01
456,Matthew Stafford,DET,24,QB,16,16,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.1,0.2,6,StafMa00
457,Donte' Stallworth,NWE,32,WR,1,0,2,1,50.0%,63,63.0,1,1,50.0,63,31.5,1.0,63.0,0,StalDo00
458,Isaiah Stanback,JAX,28,WR,6,0,1,1,100.0%,6,6.0,0,0,0.0,6,6.0,0.2,1.0,0,StanIs00
459,Sammie Stroughter,TAM,26,WR,2,0,2,1,50.0%,14,14.0,0,1,50.0,14,7.0,0.5,7.0,0,StroSa00
460,Will Ta'ufo'ou,JAX,26,RB,6,1,1,1,100.0%,5,5.0,0,0,0.0,5,5.0,0.2,0.8,0,TaufWi00
461,Ryan Taylor,GNB,25,TE,16,1,1,1,100.0%,11,11.0,0,1,100.0,11,11.0,0.1,0.7,0,TaylRy00
462,Marcus Thigpen,MIA,26,RB,16,0,2,1,50.0%,15,15.0,0,1,50.0,15,7.5,0.1,0.9,1,ThigMa00
463,Jordan Todman,JAX,22,RB,1,0,1,1,100.0%,0,0.0,0,0,0.0,0,0.0,1.0,0.0,0,TodmJo00
464,Mitch Unrein,DEN,25,DE,16,2,1,1,100.0%,1,1.0,1,1,100.0,1,1.0,0.1,0.1,0,UnreMi00
465,Beanie Wells,ARI,24,RB,8,7,1,1,100.0%,24,24.0,0,1,100.0,24,24.0,0.1,3.0,1,WellCh00
466,Jordan White,NYJ,24,WR,3,0,3,1,33.3%,13,13.0,0,1,33.3,13,4.3,0.3,4.3,0,WhitJo02
467,Kellen Winslow,NWE,29,TE,1,0,2,1,50.0%,12,12.0,0,1,50.0,12,6.0,1.0,12.0,0,WinsKe01
468,Billy Bajema,BAL,30,TE,8,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BajeBi00
469,Zane Beadles*,DEN,26,LG,16,16,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BeadZa20
470,Will Beatty,NYG,27,LT,16,15,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BeatWi20
471,Travis Beckum,NYG,25,TE,4,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BeckTr00
472,Richie Brockel,CAR,26,TE,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BrocRi00
473,Mike Brown,JAX,23,WR,2,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BrowMi00
474,Willie Colon,PIT,29,LG,11,11,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,ColoWi20
475,Kevin Cone,ATL,24,WR,12,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,ConeKe00
476,John Conner,2TM,25,RB,5,2,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,ConnJo00
477,Patrick DiMarco,KAN,23,RB,5,4,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,DiMaPa00
478,Trent Edwards,PHI,29,QB,1,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,EdwaTr01
479,Andrew Gardner,HOU,26,T,3,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,GardAn20
480,David Gilreath,PIT,24,WR,3,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,GilrDa00
481,Richard Goodman,SDG,25,WR,7,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,GoodRi00
482,Robert Griffin III*,WAS,22,QB,15,15,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,12,GrifRo01
483,Jordan Gross,CAR,32,LT,16,16,1,0,0.0%,1,,0,0,0.0,1,1.0,0.0,0.1,0,GrosJo20
484,Joe Hawley,ATL,24,C,6,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,HawlJo20
485,Dan Herron,CIN,23,RB,3,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,HerrDa00
486,A.J. Jenkins,SFO,23,WR,3,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,JenkA.00
487,Jake Locker,TEN,24,QB,11,11,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,4,LockJa00
488,Kregg Lumpkin,NYG,28,RB,5,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,LumpKr00
489,Owen Marecic,CLE,24,RB,10,2,5,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,MareOw00
490,Marvin McNutt,PHI,23,WR,4,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,McNuMa00
491,Brit Miller,STL,26,LB,9,1,4,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,MillBr01
492,Matt Moore,MIA,28,QB,2,0,3,0,0.0%,0,,0,0,33.3,0,0.0,0.0,0.0,0,MoorMa01
493,Richard Murphy,JAX,26,RB,5,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,MurpRi00
494,Cam Newton,CAR,23,QB,16,16,1,0,0.0%,6,,0,0,0.0,6,6.0,0.0,0.4,10,NewtCa00
495,Preston Parker,TAM,25,WR,2,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,ParkPr00
496,Brady Quinn,KAN,28,QB,10,8,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,QuinBr00
497,Philip Rivers,SDG,31,QB,16,16,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,15,RivePh00
498,Visanthe Shiancoe,NWE,32,TE,4,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,ShiaVi00
499,Antone Smith,ATL,27,RB,13,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,SmitAn01
500,Max Starks,PIT,30,LT,16,16,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,StarMa21
501,Tim Tebow,NYJ,25,QB,12,2,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,TeboTi00
502,Matt Tennant,PHI,25,C,8,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,TennMa20
503,Patrick Turner,NYJ,25,WR,2,0,5,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,TurnPa00
504,Robert Turner,STL,28,C/LG,16,16,1,0,0.0%,4,,0,0,0.0,4,4.0,0.0,0.3,0,TurnRo22
505,Brandon Weeden,CLE,29,QB,15,15,1,0,0.0%,-9,,0,0,0.0,-9,-9.0,0.0,-0.6,6,WeedBr00
