Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
200,Brian Kozlowski,ATL,31,TE,16,0,22,15,68.2%,270,18.0,1,11,63.6,46,12.3,0.9,16.9,0,KozlBr00
201,Kris Mangum,CAR,28,TE,16,10,27,15,55.6%,89,5.9,2,8,44.4,11,3.3,0.9,5.6,0,MangKr00
202,Deuce McAllister,NOR,23,RB,16,4,20,15,75.0%,166,11.1,1,8,55.0,22,8.3,0.9,10.4,1,McAlDe00
203,Larry Parker,KAN,25,WR,12,4,39,15,38.5%,199,13.3,2,10,33.3,44,5.1,1.3,16.6,0,ParkLa00
204,Marco Battaglia,2TM,28,TE,11,1,24,14,58.3%,127,9.1,0,16,37.5,17,5.3,1.3,11.5,1,BattMa00
205,Trevor Gaylor,SDG,24,WR,7,3,34,14,41.2%,217,15.5,0,12,41.2,31,6.4,2.0,31.0,0,GaylTr00
206,Terry Glenn,NWE,27,WR,4,1,24,14,58.3%,204,14.6,1,11,54.2,23,8.5,3.5,51.0,0,GlenTe00
207,Trevor Insley,IND,24,WR,11,0,21,14,66.7%,165,11.8,1,10,52.4,26,7.9,1.3,15.0,0,InslTr00
208,Patrick Jeffers,CAR,28,WR,9,0,33,14,42.4%,127,9.1,0,7,33.3,21,3.8,1.6,14.1,0,JeffPa00
209,Charles Johnson,NWE,29,WR,14,2,24,14,58.3%,111,7.9,1,6,41.7,24,4.6,1.0,7.9,0,JohnCh00
210,Tony McGee,CIN,30,TE,11,9,30,14,46.7%,148,10.6,1,7,40.0,25,4.9,1.3,13.5,0,McGeTo00
211,Aaron Shea,CLE,25,TE,12,5,20,14,70.0%,86,6.1,0,4,30.0,12,4.3,1.2,7.2,0,SheaAa00
212,Jermaine Wiggins,NWE,26,TE,16,6,21,14,66.7%,133,9.5,4,10,52.4,31,6.3,0.9,8.3,0,WiggJe00
213,Reidel Anthony,TAM,25,WR,13,4,34,13,38.2%,162,12.5,0,8,35.3,35,4.8,1.0,12.5,1,AnthRe00
214,Correll Buckhalter,PHI,23,RB,15,6,21,13,61.9%,130,10.0,0,5,38.1,26,6.2,0.9,8.7,2,BuckCo00
215,Dan Campbell,NYG,25,TE,16,12,25,13,52.0%,148,11.4,1,9,48.0,25,5.9,0.8,9.3,0,CampDa00
216,Ki-Jana Carter,WAS,28,RB,14,0,21,13,61.9%,83,6.4,0,3,38.1,15,4.0,0.9,5.9,1,CartKi00
217,Cam Cleeland,NOR,26,TE,9,7,22,13,59.1%,138,10.6,4,7,50.0,19,6.3,1.4,15.3,1,CleeCa00
218,Donald Driver,GNB,26,WR,13,2,19,13,68.4%,167,12.8,1,9,52.6,37,8.8,1.0,12.8,0,DrivDo00
219,Mike Lucky,DAL,26,TE,16,5,21,13,61.9%,96,7.4,1,7,38.1,16,4.6,0.8,6.0,0,LuckMi00
220,David Martin,GNB,22,TE,14,1,20,13,65.0%,144,11.1,1,7,50.0,31,7.2,0.9,10.3,0,MartDa00
221,Fred McCrary,SDG,29,FB,16,12,23,13,56.5%,71,5.5,0,2,43.5,12,3.1,0.8,4.4,0,McCrFr00
222,Harold Morrow,MIN,28,FB,16,2,18,13,72.2%,142,10.9,0,7,50.0,28,7.9,0.8,8.9,1,MorrHa00
223,J.R. Redmond,NWE,24,RB,12,0,21,13,61.9%,132,10.2,0,6,47.6,17,6.3,1.1,11.0,0,RedmJ.00
224,Kevin Swayne,NYJ,26,WR,15,2,36,13,36.1%,203,15.6,0,12,33.3,27,5.6,0.9,13.5,0,SwayKe00
225,Amos Zereoue,PIT,25,RB,14,0,14,13,92.9%,154,11.8,1,5,50.0,62,11.0,0.9,11.0,3,ZereAm00
226,Scotty Anderson,DET,22,WR,9,4,34,12,35.3%,211,17.6,1,7,29.4,69,6.2,1.3,23.4,0,AndeSc00
227,Tim Biakabutuka,CAR,27,RB,5,4,17,12,70.6%,121,10.1,0,3,29.4,47,7.1,2.4,24.2,3,BiakTi00
228,Jeremy Brigham,OAK,26,TE,14,3,17,12,70.6%,85,7.1,1,7,52.9,17,5.0,0.9,6.1,0,BrigJe00
229,Mark Bruener,PIT,29,TE,9,9,19,12,63.2%,98,8.2,0,5,47.4,21,5.2,1.3,10.9,0,BrueMa00
230,Albert Connell,NOR,27,WR,11,1,28,12,42.9%,191,15.9,2,7,32.1,46,6.8,1.1,17.4,0,ConnAl00
231,Terrell Davis,DEN,29,RB,8,8,21,12,57.1%,69,5.8,0,2,28.6,16,3.3,1.5,8.6,2,DaviTe00
232,Reggie Germany,BUF,23,WR,16,1,21,12,57.1%,203,16.9,0,8,47.6,39,9.7,0.8,12.7,0,GermRe00
233,Mike Green,TEN,25,RB,16,1,13,12,92.3%,64,5.3,1,2,30.8,10,4.9,0.8,4.0,1,GreeMi00
234,Terry Jackson,SFO,25,FB,16,1,14,12,85.7%,91,7.6,2,5,71.4,14,6.5,0.8,5.7,1,JackTe00
235,Daimon Shelton,CHI,29,FB,16,9,18,12,66.7%,76,6.3,1,3,33.3,16,4.2,0.8,4.8,2,ShelDa00
236,Tyrone Wheatley,OAK,29,RB,11,2,16,12,75.0%,61,5.1,1,4,37.5,11,3.8,1.1,5.5,3,WheaTy00
237,James Williams,SEA,23,WR,6,2,17,12,70.6%,212,17.7,1,6,58.8,49,12.5,2.0,35.3,1,WillJa01
238,Tony Carter,DEN,29,FB,16,6,14,11,78.6%,83,7.5,0,4,35.7,17,5.9,0.7,5.2,1,CartTo00
239,John Davis,CHI,28,TE,16,7,17,11,64.7%,68,6.2,0,4,47.1,14,4.0,0.7,4.3,0,DaviJo00
240,Terry Hardy,ARI,25,TE,8,6,22,11,50.0%,79,7.2,2,6,36.4,13,3.6,1.4,9.9,1,HardTe00
241,Andre King,CLE,28,WR,7,0,17,11,64.7%,149,13.5,0,4,47.1,48,8.8,1.6,21.3,1,KingAn00
242,Jeremy McDaniel,BUF,25,WR,7,0,14,11,78.6%,129,11.7,0,8,57.1,22,9.2,1.6,18.4,0,McDaJe00
243,Scottie Montgomery,DEN,23,WR,8,0,22,11,50.0%,99,9.0,0,5,22.7,23,4.5,1.4,12.4,0,MontSc00
244,Jeff Robinson,STL,31,TE,16,6,13,11,84.6%,108,9.8,1,6,61.5,26,8.3,0.7,6.8,0,RobiJe00
245,Justin Swift,SFO,26,TE,16,2,11,11,100.0%,66,6.0,1,3,72.7,13,6.0,0.7,4.1,0,SwifJu00
246,Ricky Watters,SEA,32,RB,5,4,22,11,50.0%,107,9.7,0,4,31.8,34,4.9,2.2,21.4,1,WattRi00
247,Darrin Chiaverini,DAL,24,WR,16,0,32,10,31.3%,107,10.7,2,7,25.0,21,3.3,0.6,6.7,0,ChiaDa00
248,Desmond Howard,DET,31,WR,14,1,14,10,71.4%,133,13.3,1,5,64.3,36,9.5,0.7,9.5,1,HowaDe00
249,Walter Rasby,WAS,29,TE,16,11,27,10,37.0%,128,12.8,2,7,33.3,27,4.7,0.6,8.0,0,RasbWa00
250,Steve Smith Sr.*+,CAR,22,WR,15,1,20,10,50.0%,154,15.4,0,8,45.0,33,7.7,0.7,10.3,8,SmitSt01
251,Aaron Stecker,TAM,26,RB,13,0,13,10,76.9%,101,10.1,1,6,53.8,35,7.8,0.8,7.8,0,StecAa00
252,Stephen Alexander,WAS,26,TE,7,5,23,9,39.1%,85,9.4,0,3,26.1,21,3.7,1.3,12.1,0,AlexSt00
253,D'Wayne Bates,CHI,26,WR,11,1,14,9,64.3%,160,17.8,1,6,50.0,40,11.4,0.8,14.5,0,BateDW00
254,Shawn Bryson,BUF,25,RB,15,3,11,9,81.8%,59,6.6,0,3,54.5,23,5.4,0.6,3.9,0,BrysSh00
255,Chris Cole,DEN,24,WR,16,2,19,9,47.4%,128,14.2,0,6,42.1,21,6.7,0.6,8.0,2,ColeCh00
256,Rickey Dudley,CLE,29,TE,4,4,16,9,56.3%,115,12.8,0,5,31.3,27,7.2,2.3,28.8,0,DudlRi00
257,Sam Gash,BAL,32,FB,16,4,14,9,64.3%,80,8.9,1,3,42.9,16,5.7,0.6,5.0,0,GashSa00
258,Arnold Jackson,ARI,24,WR,16,2,15,9,60.0%,44,4.9,0,3,26.7,16,2.9,0.6,2.8,0,JackAr00
259,Bryan Johnson,WAS,23,FB,16,1,11,9,81.8%,129,14.3,0,5,81.8,32,11.7,0.6,8.1,0,JohnBr01
260,Randy Jordan,OAK,31,RB,16,0,15,9,60.0%,63,7.0,0,1,20.0,19,4.2,0.6,3.9,0,JordRa00
261,Terry Kirby,OAK,31,RB,11,0,9,9,100.0%,62,6.9,0,1,66.7,9,6.9,0.8,5.6,1,KirbTe00
262,Chris Walsh,MIN,33,WR,16,0,14,9,64.3%,67,7.4,0,4,42.9,19,4.8,0.6,4.2,0,WalsCh00
263,Mike Anderson,DEN,28,RB,16,7,12,8,66.7%,46,5.8,0,4,41.7,16,3.8,0.5,2.9,1,AndeMi00
264,Jerome Bettis*,PIT,29,RB,11,11,10,8,80.0%,48,6.0,0,2,40.0,16,4.8,0.7,4.4,3,BettJe00
265,Avion Black,BUF,24,WR,14,0,14,8,57.1%,90,11.3,0,5,35.7,25,6.4,0.6,6.4,0,BlacAv00
266,Steve Bush,ARI,27,TE,9,6,12,8,66.7%,80,10.0,0,7,66.7,16,6.7,0.9,8.9,0,BushSt00
267,Ron Dayne,NYG,23,RB,16,7,11,8,72.7%,67,8.4,0,1,63.6,21,6.1,0.5,4.2,2,DaynRo00
268,Ron Dixon,NYG,25,WR,15,0,21,8,38.1%,227,28.4,1,6,33.3,62,10.8,0.5,15.1,2,DixoRo00
269,Nick Goings,CAR,23,RB,13,2,9,8,88.9%,39,4.9,0,1,22.2,11,4.3,0.6,3.0,1,GoinNi00
270,Steve Heiden,SDG,25,TE,16,10,13,8,61.5%,55,6.9,1,4,46.2,16,4.2,0.5,3.4,0,HeidSt00
271,Johnny Huggins,DAL,25,TE,10,2,12,8,66.7%,36,4.5,0,1,41.7,10,3.0,0.8,3.6,0,HuggJo00
272,Damon Jones,JAX,27,TE,7,4,13,8,61.5%,140,17.5,1,7,61.5,40,10.8,1.1,20.0,1,JoneDa00
273,Kevin Kasper,DEN,24,WR,10,4,12,8,66.7%,84,10.5,0,5,58.3,21,7.0,0.8,8.4,0,KaspKe00
274,Itula Mili,SEA,28,TE,16,5,12,8,66.7%,98,12.3,2,5,41.7,41,8.2,0.5,6.1,0,MiliIt00
275,Frank Murphy,TAM,24,WR,11,0,17,8,47.1%,71,8.9,1,4,41.2,20,4.2,0.7,6.5,2,MurpFr00
276,Na Brown,PHI,24,WR,16,2,17,7,41.2%,95,13.6,0,6,35.3,18,5.6,0.4,5.9,0,BrowNa00
277,Jammi German,CLE,27,WR,6,0,9,7,77.8%,65,9.3,0,4,66.7,18,7.2,1.2,10.8,0,GermJa00
278,James Jackson,CLE,25,RB,11,10,10,7,70.0%,56,8.0,0,1,70.0,16,5.6,0.6,5.1,1,JackJa00
279,LaMont Jordan,NYJ,23,RB,16,0,10,7,70.0%,44,6.3,1,2,20.0,25,4.4,0.4,2.8,0,JordLa00
280,Wane McGarity,2TM,25,WR,12,1,12,7,58.3%,43,6.1,1,6,50.0,11,3.6,0.6,3.6,2,McGaWa00
281,Sammy Morris,BUF,24,RB,16,1,9,7,77.8%,36,5.1,0,3,55.6,11,4.0,0.4,2.3,1,MorrSa00
282,Mike Sellers,CLE,26,TE,9,7,13,7,53.8%,73,10.4,2,6,46.2,28,5.6,0.8,8.1,0,SellMi00
283,Reggie Swinton,DAL,26,WR,15,1,16,7,43.8%,117,16.7,1,5,31.3,45,7.3,0.5,7.8,4,SwinRe00
284,Jerame Tuman,PIT,25,TE,16,7,19,7,36.8%,96,13.7,1,4,26.3,32,5.1,0.4,6.0,0,TumaJe00
285,Jason Brookins,BAL,25,RB,12,3,9,6,66.7%,45,7.5,0,2,44.4,15,5.0,0.5,3.8,3,BrooJa01
286,KaRon Coleman,DEN,23,RB,4,0,11,6,54.5%,45,7.5,0,2,27.3,9,4.1,1.5,11.3,0,ColeKa00
287,Ed McCaffrey,DEN,33,WR,1,1,7,6,85.7%,94,15.7,1,3,71.4,28,13.4,6.0,94.0,0,McCaEd00
288,Brian Mitchell,PHI,33,RB,16,0,8,6,75.0%,122,20.3,0,3,37.5,56,15.3,0.4,7.6,3,MitcBr00
289,Jeff Ogden,MIA,26,WR,16,0,8,6,75.0%,73,12.2,1,5,62.5,18,9.1,0.4,4.6,3,OgdeJe00
290,Patrick Pass,NWE,24,FB,16,0,10,6,60.0%,66,11.0,1,3,40.0,23,6.6,0.4,4.1,0,PassPa00
291,Jon Witman,PIT,29,FB,15,12,8,6,75.0%,32,5.3,0,0,25.0,12,4.0,0.4,2.1,0,WitmJo00
292,Matt Cushing,PIT,26,TE,13,3,6,5,83.3%,24,4.8,1,2,50.0,9,4.0,0.4,1.8,0,CushMa00
293,Dameane Douglas,PHI,25,WR,16,0,8,5,62.5%,77,15.4,2,4,62.5,27,9.6,0.3,4.8,0,DougDa00
294,Skip Hicks,TEN,27,RB,9,0,6,5,83.3%,22,4.4,0,1,33.3,9,3.7,0.6,2.4,0,HickSk00
295,Patrick Johnson,BAL,25,WR,4,0,12,5,41.7%,57,11.4,1,4,41.7,25,4.8,1.3,14.3,1,JohnPa00
296,Reggie Jones,SDG,30,WR,9,0,9,5,55.6%,29,5.8,0,0,0.0,11,3.2,0.6,3.2,2,JoneRe00
297,Rob Konrad,MIA,25,FB,12,9,13,5,38.5%,52,10.4,1,3,30.8,17,4.0,0.4,4.3,0,KonrRo00
298,Pete Mitchell,DET,30,TE,5,1,5,5,100.0%,29,5.8,0,1,60.0,12,5.8,1.0,5.8,0,MitcPe00
299,Keith Poole,DEN,27,WR,6,3,10,5,50.0%,38,7.6,0,2,50.0,10,3.8,0.8,6.3,0,PoolKe00
300,Rod Rutledge,NWE,26,TE,15,14,8,5,62.5%,35,7.0,0,0,0.0,9,4.4,0.3,2.3,0,RutlRo00
301,Chris Sanders,TEN,29,WR,4,0,18,5,27.8%,74,14.8,0,3,22.2,22,4.1,1.3,18.5,0,SandCh00
302,Tony Stewart,PHI,22,TE,3,1,8,5,62.5%,52,10.4,1,5,62.5,15,6.5,1.7,17.3,0,StewTo00
303,Robert Thomas,DAL,27,FB,5,5,10,5,50.0%,19,3.8,1,2,30.0,6,1.9,1.0,3.8,0,ThomRo02
304,Jeff Thomason,PHI,32,TE,14,0,9,5,55.6%,33,6.6,0,1,33.3,11,3.7,0.4,2.4,0,ThomJe00
305,Stephen Trejo,DET,24,FB,14,0,10,5,50.0%,61,12.2,0,4,50.0,20,6.1,0.4,4.4,0,TrejSt00
306,Patrick Washington,JAX,23,FB,16,6,9,5,55.6%,36,7.2,0,1,44.4,12,4.0,0.3,2.3,0,WashPa00
307,Alex Bannister,SEA,22,WR,16,0,7,4,57.1%,50,12.5,0,3,42.9,17,7.1,0.3,3.1,0,BannAl00
308,Aveion Cason,2TM,22,RB,6,0,4,4,100.0%,32,8.0,0,0,100.0,9,8.0,0.7,5.3,2,CasoAv00
309,Reuben Droughns,DET,23,RB,9,3,5,4,80.0%,21,5.3,1,2,60.0,8,4.2,0.4,2.3,0,DrouRe00
310,Jason Dunn,KAN,28,TE,15,6,13,4,30.8%,54,13.5,1,3,30.8,28,4.2,0.3,3.6,0,DunnJa00
311,Olandis Gary,DEN,26,RB,9,1,5,4,80.0%,29,7.3,0,1,60.0,11,5.8,0.4,3.2,0,GaryOl00
312,Ben Gay,CLE,21,RB,16,0,7,4,57.1%,11,2.8,0,0,28.6,7,1.6,0.3,0.7,4,GayxBe00
313,Hunter Goodwin,MIA,29,TE,16,11,10,4,40.0%,27,6.8,0,0,0.0,9,2.7,0.3,1.7,0,GoodHu00
314,Troy Hambrick,DAL,25,FB,16,11,12,4,33.3%,62,15.5,0,3,25.0,27,5.2,0.3,3.9,1,HambTr00
315,James Hodgins,STL,24,FB,16,11,7,4,57.1%,24,6.0,1,2,42.9,11,3.4,0.3,1.5,0,HodgJa00
316,J.J. Johnson,MIA,27,RB,10,0,6,4,66.7%,21,5.3,0,2,50.0,7,3.5,0.4,2.1,0,JohnJ.00
317,Jermaine Lewis*,BAL,27,WR,15,2,5,4,80.0%,32,8.0,0,3,80.0,12,6.4,0.3,2.1,2,LewiJe00
318,Eric Metcalf,WAS,33,WR,10,0,5,4,80.0%,19,4.8,0,0,0.0,9,3.8,0.4,1.9,4,MetcEr00
319,Herman Moore,DET,32,WR,3,1,8,4,50.0%,76,19.0,0,3,37.5,25,9.5,1.3,25.3,0,MoorHe00
320,Torrance Small,NWE,31,WR,3,0,7,4,57.1%,29,7.3,0,3,42.9,11,4.1,1.3,9.7,0,SmalTo00
321,Terrelle Smith,NOR,23,FB,14,9,8,4,50.0%,30,7.5,2,3,50.0,12,3.8,0.3,2.1,1,SmitTe00
322,Damon Washington,NYG,24,RB,10,0,6,4,66.7%,25,6.3,0,1,16.7,16,4.2,0.4,2.5,2,WashDa00
323,Milton Wynn,TAM,23,WR,1,0,6,4,66.7%,69,17.3,0,3,66.7,36,11.5,4.0,69.0,0,WynnMi00
324,Todd Yoder,TAM,23,TE,16,1,7,4,57.1%,48,12.0,0,1,28.6,24,6.9,0.3,3.0,0,YodeTo00
325,Jamal Anderson,ATL,29,RB,3,3,4,3,75.0%,111,37.0,1,1,50.0,94,27.8,1.0,37.0,1,AndeJa00
326,Pat Batteaux,SDG,23,WR,5,0,8,3,37.5%,25,8.3,0,1,25.0,17,3.1,0.6,5.0,0,BattPa00
327,Thabiti Davis,NYG,26,WR,16,0,8,3,37.5%,34,11.3,0,2,37.5,20,4.3,0.2,2.1,0,DaviTh00
328,Tyrone Davis,GNB,29,TE,4,2,5,3,60.0%,14,4.7,0,0,0.0,7,2.8,0.8,3.5,0,DaviTy00
329,James Dearth,NYJ,25,LS,16,1,4,3,75.0%,10,3.3,1,2,50.0,9,2.5,0.2,0.6,0,DearJa00
330,Matt Dominguez,DEN,23,WR,12,0,5,3,60.0%,26,8.7,0,2,40.0,12,5.2,0.3,2.2,0,DomiMa00
331,Andrew Jordan,MIN,29,TE,16,4,7,3,42.9%,11,3.7,1,1,28.6,4,1.6,0.2,0.7,0,JordAn00
332,Charles Lee,GNB,24,WR,7,0,4,3,75.0%,32,10.7,1,2,75.0,23,8.0,0.4,4.6,0,LeexCh00
333,Justin McCareins,TEN,23,WR,4,1,3,3,100.0%,88,29.3,0,3,100.0,36,29.3,0.8,22.0,0,McCaJu00
334,Quentin McCord,ATL,23,WR,7,0,4,3,75.0%,53,17.7,0,2,75.0,26,13.3,0.4,7.6,0,McCoQu00
335,Shad Meier,TEN,23,TE,11,1,5,3,60.0%,31,10.3,0,1,40.0,18,6.2,0.3,2.8,0,MeieSh00
336,Glyn Milburn,2TM,30,KR,10,0,4,3,75.0%,9,3.0,0,0,0.0,7,2.3,0.3,0.9,2,MilbGl00
337,Jake Moreland,CLE,24,TE,4,0,4,3,75.0%,15,5.0,0,2,75.0,6,3.8,0.8,3.8,0,MoreJa00
338,Ken-Yon Rambo,DAL,23,WR,13,0,6,3,50.0%,28,9.3,0,2,33.3,14,4.7,0.2,2.2,0,RambKe00
339,Marcellus Rivers,NYG,23,TE,16,0,5,3,60.0%,11,3.7,2,2,60.0,8,2.2,0.2,0.7,0,RiveMa00
340,Derrius Thompson,WAS,24,WR,16,0,6,3,50.0%,52,17.3,1,2,33.3,31,8.7,0.2,3.3,0,ThomDe00
341,Rabih Abdullah,TAM,26,RB,16,0,2,2,100.0%,26,13.0,0,2,100.0,14,13.0,0.1,1.6,0,AbduRa00
342,Eddie Berlin,TEN,23,WR,11,0,6,2,33.3%,28,14.0,0,0,0.0,19,4.7,0.2,2.5,0,BerlEd00
343,Luther Broughton,CAR,27,TE,15,0,4,2,50.0%,22,11.0,0,1,50.0,13,5.5,0.1,1.5,0,BrouLu00
344,Fred Coleman,NWE,26,WR,8,0,4,2,50.0%,50,25.0,0,1,50.0,46,12.5,0.3,6.3,0,ColeFr00
345,Zack Crockett,OAK,29,FB,16,0,3,2,66.7%,10,5.0,0,0,33.3,8,3.3,0.1,0.6,1,CrocZa00
346,Phillip Crosby,BUF,25,FB,16,2,2,2,100.0%,16,8.0,0,0,0.0,9,8.0,0.1,1.0,0,CrosPh00
347,Damon Gibson,JAX,26,WR,16,0,3,2,66.7%,13,6.5,0,0,33.3,9,4.3,0.1,0.8,3,GibsDa00
348,Lamont Hall,NOR,27,TE,16,6,2,2,100.0%,15,7.5,0,1,100.0,9,7.5,0.1,0.9,1,HallLa00
349,Matthew Hatchette,NYJ,27,WR,11,0,15,2,13.3%,44,22.0,0,2,13.3,29,2.9,0.2,4.0,0,HatcMa00
350,Curtis Jackson,NWE,28,WR,2,0,2,2,100.0%,16,8.0,0,1,100.0,12,8.0,1.0,8.0,0,JackCu00
351,James Jett,OAK,31,WR,11,0,3,2,66.7%,19,9.5,0,0,0.0,10,6.3,0.2,1.7,0,JettJa00
352,John Jones,BAL,26,TE,15,2,3,2,66.7%,13,6.5,0,1,33.3,13,4.3,0.1,0.9,0,JoneJo00
353,Dan Kreider,PIT,24,FB,13,1,4,2,50.0%,5,2.5,0,0,25.0,5,1.3,0.2,0.4,0,KreiDa00
354,Kirk McMullen,CIN,24,TE,7,2,6,2,33.3%,15,7.5,0,2,33.3,11,2.5,0.3,2.1,0,McMuKi00
355,Rondell Mealey,GNB,24,RB,11,0,2,2,100.0%,31,15.5,0,2,100.0,19,15.5,0.2,2.8,0,MealRo00
356,Ahmad Merritt,CHI,24,WR,2,0,6,2,33.3%,20,10.0,0,1,16.7,13,3.3,1.0,10.0,0,MerrAh00
357,Santana Moss,NYJ,22,WR,5,0,17,2,11.8%,40,20.0,0,2,11.8,33,2.4,0.4,8.0,0,MossSa00
358,Brian Natkin,TEN,23,TE,3,1,3,2,66.7%,42,21.0,0,2,66.7,27,14.0,0.7,14.0,0,NatkBr00
359,Jamie Reader,PHI,27,FB,16,0,5,2,40.0%,14,7.0,0,1,20.0,11,2.8,0.1,0.9,0,ReadJa00
360,Gari Scott,PHI,23,WR,3,0,4,2,50.0%,26,13.0,0,1,50.0,18,6.5,0.7,8.7,0,ScotGa00
361,Tony Simmons,2TM,27,WR,7,0,6,2,33.3%,17,8.5,0,2,16.7,12,2.8,0.3,2.4,0,SimmTo00
362,Fred Taylor,JAX,25,RB,2,2,3,2,66.7%,13,6.5,0,1,33.3,11,4.3,1.0,6.5,1,TaylFr00
363,Rodney Thomas,ATL,28,RB,12,0,3,2,66.7%,26,13.0,0,1,66.7,15,8.7,0.2,2.2,0,ThomRo00
364,Alvis Whitted,JAX,27,WR,11,0,7,2,28.6%,17,8.5,0,1,14.3,10,2.4,0.2,1.5,0,WhitAl00
365,Jermaine Williams,2TM,28,RB,12,2,3,2,66.7%,11,5.5,0,0,0.0,9,3.7,0.2,0.9,0,WillJe00
366,Mike Bartrum,PHI,31,LS,16,0,2,1,50.0%,4,4.0,1,1,50.0,4,2.0,0.1,0.3,0,BartMi00
367,Will Blackwell,PIT,26,WR,1,0,1,1,100.0%,8,8.0,0,0,0.0,8,8.0,1.0,8.0,0,BlacWi00
368,R.J. Bowers,PIT,27,RB,3,0,1,1,100.0%,0,0.0,0,0,0.0,0,0.0,0.3,0.0,0,BoweRJ00
369,Tom Brady*,NWE,24,QB,15,14,1,1,100.0%,23,23.0,0,1,100.0,23,23.0,0.1,1.5,12,BradTo00
370,Chris Coleman,TEN,24,WR,16,0,4,1,25.0%,19,19.0,0,1,25.0,19,4.8,0.1,1.2,0,ColeCh01
371,Bobby Collins,GNB,25,TE,4,0,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.3,0.8,0,CollBo00
372,Kerry Collins,NYG,29,QB,16,16,1,1,100.0%,-2,-2.0,0,0,0.0,-2,-2.0,0.1,-0.1,23,CollKe00
373,Tim Couch,CLE,24,QB,16,16,1,1,100.0%,-10,-10.0,0,0,0.0,-10,-10.0,0.1,-0.6,9,CoucTi00
374,Bryan Cox,NWE,33,LLB,11,7,1,1,100.0%,7,7.0,0,1,100.0,7,7.0,0.1,0.6,0,CoxxBr00
375,Casey Crawford,CAR,24,TE,3,1,2,1,50.0%,10,10.0,0,1,50.0,10,5.0,0.3,3.3,0,CrawCa00
376,Howard Cross,NYG,34,TE,16,6,3,1,33.3%,5,5.0,0,0,0.0,5,1.7,0.1,0.3,0,CrosHo00
377,Daunte Culpepper,MIN,24,QB,11,11,1,1,100.0%,0,0.0,0,0,0.0,0,0.0,0.1,0.0,16,CulpDa00
378,Trent Dilfer,SEA,29,QB,6,4,1,1,100.0%,-5,-5.0,0,0,0.0,-5,-5.0,0.2,-0.8,3,DilfTr00
379,David Dunn,OAK,29,WR,10,0,1,1,100.0%,8,8.0,0,0,0.0,8,8.0,0.1,0.8,3,DunnDa00
380,Jay Feely,ATL,25,K,16,0,1,1,100.0%,-2,-2.0,0,0,0.0,-2,-2.0,0.1,-0.1,0,feelyjay01
381,Jay Graham,SEA,26,RB,11,0,1,1,100.0%,6,6.0,0,0,100.0,6,6.0,0.1,0.5,0,GrahJa00
382,Trent Green,KAN,31,QB,16,16,1,1,100.0%,1,1.0,0,0,0.0,1,1.0,0.1,0.1,11,GreeTr00
383,Brian Griese,DEN,26,QB,15,15,1,1,100.0%,-6,-6.0,0,0,0.0,-6,-6.0,0.1,-0.4,7,GrieBr00
384,Derrick Harris,SDG,29,RB,16,0,3,1,33.3%,7,7.0,0,0,0.0,7,2.3,0.1,0.4,0,HarrDe00
385,Robert Holcombe,STL,26,RB,16,0,1,1,100.0%,14,14.0,0,1,100.0,14,14.0,0.1,0.9,1,HolcRo00
386,Sheldon Jackson,BUF,25,TE,16,1,5,1,20.0%,1,1.0,1,1,20.0,1,0.2,0.1,0.1,0,JackSh00
387,Leon Johnson,CHI,27,RB,12,0,2,1,50.0%,0,0.0,0,0,0.0,0,0.0,0.1,0.0,2,JohnLe00
388,Curtis Keaton,CIN,25,RB,13,0,1,1,100.0%,9,9.0,0,0,100.0,9,9.0,0.1,0.7,0,KeatCu00
389,Brandon Manumaleuna,STL,21,TE,16,0,1,1,100.0%,1,1.0,1,1,100.0,1,1.0,0.1,0.1,0,ManuBr00
390,Kevin McDougal,IND,24,RB,9,0,2,1,50.0%,10,10.0,0,0,0.0,10,5.0,0.1,1.1,0,McDoKe01
391,Dennis McKinley,ARI,25,FB,14,0,1,1,100.0%,10,10.0,0,1,100.0,10,10.0,0.1,0.7,0,McKiDe00
392,Steve McKinney,IND,26,LG,14,14,1,1,100.0%,5,5.0,0,0,0.0,5,5.0,0.1,0.4,0,McKiSt20
393,Anthony Mitchell,BAL,27,DB,16,0,1,1,100.0%,-11,-11.0,0,0,0.0,-11,-11.0,0.1,-0.7,0,MitcAn20
394,Shaun O'Hara,CLE,24,C,16,4,1,1,100.0%,2,2.0,1,1,100.0,2,2.0,0.1,0.1,0,OHarSh20
395,Wes Ours,TEN,24,RB,3,0,1,1,100.0%,3,3.0,0,0,0.0,3,3.0,0.3,1.0,0,OursWe00
396,Travis Prentice,MIN,25,RB,14,0,1,1,100.0%,10,10.0,0,0,100.0,10,10.0,0.1,0.7,1,PrenTr00
397,Derek Rackley,ATL,24,TE,16,0,1,1,100.0%,1,1.0,1,1,100.0,1,1.0,0.1,0.1,0,RackDe00
398,Charlie Rogers,SEA,25,RB,13,0,1,1,100.0%,7,7.0,0,0,0.0,7,7.0,0.1,0.5,2,RogeCh00
399,Jerald Sowell,NYJ,27,FB,16,0,1,1,100.0%,19,19.0,0,1,100.0,19,19.0,0.1,1.2,0,SoweJe00
