Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
400,Lance Ball,IND,23,RB,1,0,1,1,100.0%,5,5.0,0,0,0.0,5,5.0,1.0,5.0,1,BallLa00
401,Jackie Battle,KAN,25,RB,9,0,1,1,100.0%,-2,-2.0,0,0,0.0,-2,-2.0,0.1,-0.2,0,BattJa00
402,Mike Bell,NOR,25,RB,4,0,2,1,50.0%,14,14.0,0,1,50.0,14,7.0,0.3,3.5,0,BellMi00
403,Drew Bennett,STL,30,WR,1,0,1,1,100.0%,4,4.0,0,0,0.0,4,4.0,1.0,4.0,0,BennDr00
404,Michael Bennett,2TM,30,RB,5,0,1,1,100.0%,2,2.0,0,0,0.0,2,2.0,0.2,0.4,0,BennMi00
405,Levi Brown,ARI,24,RT,16,16,1,1,100.0%,4,4.0,0,0,0.0,4,4.0,0.1,0.3,0,BrowLe20
406,Dan Campbell,DET,32,TE,1,0,1,1,100.0%,21,21.0,0,1,100.0,21,21.0,1.0,21.0,0,CampDa00
407,Rock Cartwright,WAS,29,FB,16,0,1,1,100.0%,-7,-7.0,0,0,0.0,-7,-7.0,0.1,-0.4,0,CartRo01
408,Brian Clark,TAM,25,WR,9,0,2,1,50.0%,12,12.0,0,1,50.0,12,6.0,0.1,1.3,0,ClarBr00
409,David Clowney,NYJ,23,WR,2,0,2,1,50.0%,26,26.0,0,1,50.0,26,13.0,0.5,13.0,0,ClowDa00
410,Jason Davis,2TM,25,RB,6,3,3,1,33.3%,12,12.0,0,2,33.3,12,4.0,0.2,2.0,0,DaviJa00
411,Ryan Denney,BUF,31,RDE,16,11,1,1,100.0%,19,19.0,1,1,100.0,19,19.0,0.1,1.2,0,DennRy20
412,Yamon Figurs,BAL,25,WR,12,0,5,1,20.0%,43,43.0,1,1,20.0,43,8.6,0.1,3.6,3,FiguYa00
413,Ryan Fitzpatrick,CIN,26,QB,13,12,1,1,100.0%,-3,-3.0,0,0,0.0,-3,-3.0,0.1,-0.2,11,FitzRy00
414,Joe Flacco,BAL,23,QB,16,16,1,1,100.0%,43,43.0,0,1,100.0,43,43.0,0.1,2.7,11,FlacJo00
415,Samkon Gado,STL,26,RB,1,0,1,1,100.0%,-1,-1.0,0,0,0.0,-1,-1.0,1.0,-1.0,0,GadoSa00
416,David Garrard,JAX,30,QB,16,16,1,1,100.0%,-6,-6.0,0,0,0.0,-6,-6.0,0.1,-0.4,7,GarrDa00
417,Marques Hagans,KAN,26,WR,2,0,2,1,50.0%,7,7.0,0,1,50.0,7,3.5,0.5,3.5,0,HagaMa00
418,Roy Hall,IND,25,WR,4,0,4,1,25.0%,9,9.0,0,1,25.0,9,2.3,0.3,2.3,0,HallRo02
419,Mike Hart,IND,22,RB,5,0,1,1,100.0%,18,18.0,0,1,100.0,18,18.0,0.2,3.6,1,HartMi00
420,Todd Herremans,PHI,26,LG,16,15,1,1,100.0%,1,1.0,1,1,100.0,1,1.0,0.1,0.1,0,HerrTo20
421,Chad Jackson,DEN,23,WR,4,0,1,1,100.0%,19,19.0,0,1,100.0,19,19.0,0.3,4.8,1,JackCh00
422,Charlie Johnson,IND,24,LG/LT,16,16,1,1,100.0%,-2,-2.0,0,0,0.0,-2,-2.0,0.1,-0.1,0,JohnCh23
423,Edgar Jones,BAL,24,DE,7,0,1,1,100.0%,25,25.0,0,1,100.0,25,25.0,0.1,3.6,0,JoneEd22
424,Pete Kendall,WAS,35,LG,16,16,1,1,100.0%,-9,-9.0,0,0,0.0,-9,-9.0,0.1,-0.6,1,KendPe20
425,Brandon Middleton,DET,27,WR,8,0,3,1,33.3%,23,23.0,0,1,33.3,23,7.7,0.1,2.9,3,MiddBr00
426,Buck Ortega,NOR,27,TE,11,1,3,1,33.3%,3,3.0,0,0,0.0,3,1.0,0.1,0.3,0,OrteBu00
427,Alvin Pearman,JAX,26,RB,1,0,1,1,100.0%,23,23.0,1,1,100.0,23,23.0,1.0,23.0,0,PearAl00
428,Jason Rader,ATL,27,TE,6,1,1,1,100.0%,26,26.0,0,0,0.0,26,26.0,0.2,4.3,1,RadeJa00
429,Tony Richardson,NYJ,37,FB,16,7,7,1,14.3%,4,4.0,0,0,0.0,4,0.6,0.1,0.3,0,RichTo00
430,Ben Roethlisberger,PIT,26,QB,16,16,1,1,100.0%,-7,-7.0,0,1,0.0,-7,-7.0,0.1,-0.4,14,RoetBe00
431,Antrel Rolle,ARI,26,FS,16,16,1,1,100.0%,9,9.0,0,1,100.0,9,9.0,0.1,0.6,0,RollAn20
432,Allen Rossum,SFO,33,DB,13,1,1,1,100.0%,4,4.0,0,0,100.0,4,4.0,0.1,0.3,0,RossAl99
433,Gary Russell,PIT,22,RB,12,0,2,1,50.0%,-2,-2.0,0,0,0.0,-2,-1.0,0.1,-0.2,0,RussGa00
434,Steve Sanders,CLE,26,WR,5,0,5,1,20.0%,18,18.0,0,1,20.0,18,3.6,0.2,3.6,0,SandSt20
435,Jerome Simpson,CIN,22,WR,6,1,3,1,33.3%,2,2.0,0,0,0.0,2,0.7,0.2,0.3,0,SimpJe00
436,Troy Smith,BAL,24,QB,6,0,2,1,50.0%,36,36.0,0,1,50.0,36,18.0,0.2,6.0,0,SmitTr02
437,Craig Stevens,TEN,24,TE,16,2,2,1,50.0%,9,9.0,0,0,0.0,9,4.5,0.1,0.6,0,StevCr00
438,Thomas Tapeh,MIN,28,FB,2,1,3,1,33.3%,7,7.0,0,0,0.0,7,2.3,0.5,3.5,0,TapeTh00
439,Tyler Thigpen,KAN,24,QB,14,11,1,1,100.0%,37,37.0,1,1,100.0,37,37.0,0.1,2.6,6,ThigTy00
440,Chauncey Washington,JAX,23,RB,6,0,1,1,100.0%,9,9.0,0,1,100.0,9,9.0,0.2,1.5,0,WashCh00
441,Kelley Washington,NWE,29,WR,10,0,2,1,50.0%,3,3.0,0,1,50.0,3,1.5,0.1,0.3,0,WashKe00
442,Eric Weems,ATL,23,WR,6,0,1,1,100.0%,4,4.0,0,0,0.0,4,4.0,0.2,0.7,0,WeemEr00
443,Paul Williams,TEN,25,WR,5,0,3,1,33.3%,7,7.0,0,1,33.3,7,2.3,0.2,1.4,0,WillPa00
444,Lorenzo Alexander,WAS,25,LB,15,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,AlexLo99
445,Gary Barnidge,CAR,23,TE,15,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BarnGa01
446,Eric Bassey,STL,25,DB,10,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BassEr99
447,Earl Bennett,CHI,21,WR,10,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,BennEa00
448,Ahmad Carroll,NYJ,25,DB,16,0,1,0,0.0%,11,,0,0,0.0,11,11.0,0.0,0.7,1,CarrAh20
449,Terrance Copper,2TM,26,WR,7,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,CoppTe00
450,Tyson DeVree,NWE,24,TE,2,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,DeVrTy20
451,T.J. Duckett,SEA,27,RB,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,DuckT.00
452,Adam Jennings,2TM,26,WR,14,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,4,JennAd00
453,Eddie Kennison,STL,35,WR,3,1,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,KennEd00
454,Jordan Kent,SEA,24,WR,9,1,7,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,KentJo20
455,Dan Kreider,STL,31,FB,11,4,5,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,KreiDa00
456,John Madsen,OAK,25,WR,4,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,MadsJo00
457,Jeb Putzier,2TM,29,TE,8,1,4,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,PutzJe00
458,Darrell Reid,IND,26,DE,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,ReidDa20
459,Darrelle Revis*,NYJ,23,LCB,16,16,1,0,0.0%,-1,,0,0,0.0,-1,-1.0,0.0,-0.1,0,ReviDa99
460,Dominique Rodgers-Cromartie,ARI,22,RCB,16,11,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,RodgDo99
461,Cliff Russell,DEN,29,WR,2,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,RussCl00
462,JaMarcus Russell,OAK,23,QB,15,15,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,12,RussJa00
463,Samson Satele,MIA,24,C,16,16,1,0,0.0%,-3,,0,0,0.0,-3,-3.0,0.0,-0.2,0,SateSa20
464,Matthew Slater,NWE,23,WR,14,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,2,SlatMa00
465,Justin Smiley,MIA,27,LG,12,12,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,SmilJu20
466,Marcus Smith,BAL,23,WR,7,0,4,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,SmitMa01
467,Todd Watkins,OAK,25,WR,8,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,WatkTo20
