Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
400,Troy Walters,MIN,24,WR,12,0,1,1,100.0%,5,5.0,0,0,0.0,5,5.0,0.1,0.4,2,WaltTr00
401,Mike Wells,CHI,29,RDT,16,14,1,1,100.0%,13,13.0,0,1,100.0,13,13.0,0.1,0.8,0,WellMi23
402,Clarence Williams,ARI,23,RB,2,0,2,1,50.0%,5,5.0,0,0,0.0,5,2.5,0.5,2.5,0,WillCl00
403,Charles Woodson*,OAK,24,LCB,16,16,2,1,50.0%,8,8.0,0,1,50.0,8,4.0,0.1,0.5,0,WoodCh00
404,Todd Yoder,TAM,22,TE,9,0,3,1,33.3%,1,1.0,0,0,0.0,1,0.3,0.1,0.1,1,YodeTo00
405,Corey Bradford,GNB,25,WR,2,2,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BradCo00
406,Greg DeLong,JAX,27,TE,4,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,DeLoGr00
407,Chris Eitzmann,NWE,23,TE,5,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,EitzCh20
408,Mike Green,TEN,24,RB,1,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,GreeMi00
409,Rich Griffith,JAX,31,TE,16,1,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,GrifRi00
410,Chris Jackson,TEN,25,WR,1,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,JackCh23
411,James Jenkins,WAS,33,TE,13,6,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,JenkJa00
412,Malcolm Johnson,2TM,23,WR,5,0,8,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,JohnMa00
413,Isaac Jones,IND,25,WR,1,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,JoneIs00
414,Mike Leach,TEN,24,TE,15,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,LeacMi00
415,Bruce Matthews*+,TEN,39,LG,16,16,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,MattBr00
416,Basil Mitchell,GNB,25,RB,1,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,MitcBa00
417,Frank Moreau,KAN,24,RB,11,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,2,MoreFr00
418,Ed Perry,MIA,26,TE,9,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,PerrEd00
419,Ron Rice,DET,28,SS,14,14,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,RiceRo21
420,Ron Rivers,ATL,29,RB,6,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,RiveRo00
421,Charlie Rogers,SEA,24,RB,15,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,5,RogeCh00
422,Deion Sanders,WAS,33,RCB,16,15,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,3,SandDe00
423,Corey Simon,PHI,23,LDT,16,16,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,SimoCo00
424,Marcus Spears,KAN,29,T,13,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,SpeaMa20
425,Dwight Stone,NYJ,36,WR,12,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,StonDw00
426,Daryl Terrell,NOR,25,T,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,TerrDa20
427,Chris Thomas,STL,29,WR,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,ThomCh00
428,Jerame Tuman,PIT,24,TE,16,1,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,TumaJe00
429,Chris Villarrial,CHI,27,RG,16,15,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,VillCh20
430,Bashir Yamini,TEN,23,WR,6,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,YamiBa20
