"","game_id","pfr_game_id","season","game_type","week","player","pfr_player_id","position","team","opponent","offense_snaps","offense_pct","defense_snaps","defense_pct","st_snaps","st_pct"
"6061","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Terrance Williams","WillTe01","WR","DAL","ARI",52,0.81,0,0,0,0
"6062","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Cole Beasley","BeasCo00","WR","DAL","ARI",34,0.53,0,0,0,0
"6063","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Dwayne Harris","HarrDw00","WR","DAL","ARI",10,0.16,0,0,16,0.62
"6064","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Devin Street","StreDe00","WR","DAL","ARI",4,0.06,0,0,0,0
"6065","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Larry Fitzgerald","FitzLa00","WR","ARI","DAL",62,0.93,0,0,1,0.04
"6066","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Michael Floyd","FloyMi00","WR","ARI","DAL",56,0.84,0,0,1,0.04
"6067","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"John Brown","BrowJo02","WR","ARI","DAL",36,0.54,0,0,0,0
"6068","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Jaron Brown","BrowJa03","WR","ARI","DAL",11,0.16,0,0,17,0.65
"6069","2014_09_ARI_DAL","201411020dal",2014,"REG",9,"Ted Ginn Jr.","GinnTe00","WR","ARI","DAL",11,0.16,0,0,8,0.31
"6070","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Andre Johnson","JohnAn02","WR","HOU","PHI",58,0.97,0,0,0,0
"6071","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"DeAndre Hopkins","HopkDe00","WR","HOU","PHI",56,0.93,0,0,0,0
"6072","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Damaris Johnson","JohnDa04","WR","HOU","PHI",38,0.63,0,0,0,0
"6073","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Keshawn Martin","MartKe01","WR","HOU","PHI",9,0.15,0,0,3,0.11
"6074","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Jeremy Maclin","MaclJe00","WR","PHI","HOU",71,0.86,0,0,0,0
"6075","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Riley Cooper","CoopRi00","WR","PHI","HOU",69,0.83,0,0,0,0
"6076","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Jordan Matthews","MattJo00","WR","PHI","HOU",55,0.66,0,0,0,0
"6077","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Josh Huff","HuffJo00","WR","PHI","HOU",16,0.19,0,0,12,0.44
"6078","2014_09_PHI_HOU","201411020htx",2014,"REG",9,"Jeff Maehl","MaehJe00","WR","PHI","HOU",14,0.17,0,0,4,0.15
"6079","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Dwayne Bowe","BoweDw00","WR","KC","NYJ",48,0.83,0,0,0,0
"6080","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"A.J. Jenkins","JenkA.00","WR","KC","NYJ",37,0.64,0,0,0,0
"6081","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Junior Hemingway","HemiJu00","WR","KC","NYJ",18,0.31,0,0,14,0.7
"6082","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Frankie Hammond","HammFr00","WR","KC","NYJ",5,0.09,0,0,0,0
"6083","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Albert Wilson","WilsAl02","WR","KC","NYJ",2,0.03,0,0,0,0
"6084","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Eric Decker","DeckEr00","WR","NYJ","KC",64,0.93,0,0,0,0
"6085","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Percy Harvin","HarvPe00","WR","NYJ","KC",58,0.84,0,0,5,0.25
"6086","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Jeremy Kerley","KerlJe00","WR","NYJ","KC",39,0.57,0,0,4,0.2
"6087","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"T.J. Graham","GrahT.00","WR","NYJ","KC",6,0.09,0,0,13,0.65
"6088","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Greg Salas","SalaGr00","WR","NYJ","KC",6,0.09,0,0,0,0
"6089","2014_09_NYJ_KC","201411020kan",2014,"REG",9,"Saalim Hakim","HakiSa00","WR","NYJ","KC",0,0,0,0,13,0.65
"6090","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Jarvis Landry","LandJa00","WR","MIA","SD",55,0.72,0,0,6,0.25
"6091","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Mike Wallace","WallMi00","WR","MIA","SD",54,0.71,0,0,0,0
"6092","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Brian Hartline","HartBr00","WR","MIA","SD",48,0.63,0,0,0,0
"6093","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Brandon Gibson","GibsBr00","WR","MIA","SD",36,0.47,0,0,0,0
"6094","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Rishard Matthews","MattRi00","WR","MIA","SD",23,0.3,0,0,12,0.5
"6095","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Malcom Floyd","FloyMa00","WR","SD","MIA",44,0.86,0,0,0,0
"6096","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Keenan Allen","AlleKe00","WR","SD","MIA",43,0.84,0,0,2,0.08
"6097","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Eddie Royal","RoyaEd00","WR","SD","MIA",37,0.73,0,0,0,0
"6098","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Dontrelle Inman","InmaDo00","WR","SD","MIA",6,0.12,0,0,11,0.46
"6099","2014_09_SD_MIA","201411020mia",2014,"REG",9,"Seyi Ajirotutu","AjirSe00","WR","SD","MIA",2,0.04,0,0,14,0.58
"6100","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Greg Jennings","JennGr00","WR","MIN","WAS",63,0.86,0,0,0,0
"6101","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Cordarrelle Patterson","PattCo00","WR","MIN","WAS",54,0.74,0,0,6,0.21
"6102","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Jarius Wright","WrigJa02","WR","MIN","WAS",29,0.4,0,0,0,0
"6103","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Charles Johnson","JohnCh08","WR","MIN","WAS",19,0.26,0,0,0,0
"6104","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Adam Thielen","ThieAd00","WR","MIN","WAS",4,0.05,0,0,21,0.75
"6105","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Pierre Garcon","GarcPi00","WR","WAS","MIN",61,0.91,0,0,0,0
"6106","2014_09_WAS_MIN","201411020min",2014,"REG",9,"DeSean Jackson","JackDe00","WR","WAS","MIN",59,0.88,0,0,0,0
"6107","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Andre Roberts","RobeAn00","WR","WAS","MIN",44,0.66,0,0,11,0.39
"6108","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Santana Moss","MossSa00","WR","WAS","MIN",7,0.1,0,0,2,0.07
"6109","2014_09_WAS_MIN","201411020min",2014,"REG",9,"Ryan Grant","GranRy01","WR","WAS","MIN",4,0.06,0,0,5,0.18
"6110","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Julian Edelman","EdelJu00","WR","NE","DEN",76,0.9,0,0,1,0.03
"6111","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Brandon LaFell","LaFeBr00","WR","NE","DEN",75,0.89,0,0,4,0.12
"6112","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Danny Amendola","AmenDa00","WR","NE","DEN",45,0.54,0,0,7,0.21
"6113","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Brian Tyms","TymsBr00","WR","NE","DEN",9,0.11,0,0,0,0
"6114","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Matthew Slater","SlatMa00","WR","NE","DEN",0,0,0,0,18,0.55
"6115","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Emmanuel Sanders","SandEm00","WR","DEN","NE",73,0.91,0,0,2,0.06
"6116","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Demaryius Thomas","ThomDe03","WR","DEN","NE",73,0.91,0,0,0,0
"6117","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Wes Welker","WelkWe00","WR","DEN","NE",46,0.58,0,0,0,0
"6118","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Andre Caldwell","CaldAn00","WR","DEN","NE",9,0.11,0,0,19,0.58
"6119","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Cody Latimer","LatiCo00","WR","DEN","NE",2,0.02,0,0,9,0.27
"6120","2014_09_DEN_NE","201411020nwe",2014,"REG",9,"Isaiah Burse","BursIs01","WR","DEN","NE",0,0,0,0,5,0.15
"6121","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Antonio Brown","BrowAn04","WR","PIT","BAL",66,0.96,0,0,7,0.21
"6122","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Markus Wheaton","WheaMa00","WR","PIT","BAL",39,0.57,0,0,1,0.03
"6123","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Martavis Bryant","BryaMa00","WR","PIT","BAL",34,0.49,0,0,1,0.03
"6124","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Darrius Heyward-Bey","HeywDa00","WR","PIT","BAL",15,0.22,0,0,13,0.39
"6125","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Lance Moore","MoorLa00","WR","PIT","BAL",14,0.2,0,0,1,0.03
"6126","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Steve Smith","SmitSt01","WR","BAL","PIT",63,0.89,0,0,0,0
"6127","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Torrey Smith","SmitTo02","WR","BAL","PIT",59,0.83,0,0,0,0
"6128","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Marlon Brown","BrowMa00","WR","BAL","PIT",34,0.48,0,0,3,0.09
"6129","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Kamar Aiken","AikeKa00","WR","BAL","PIT",22,0.31,0,0,17,0.52
"6130","2014_09_BAL_PIT","201411020pit",2014,"REG",9,"Jacoby Jones","JoneJa03","WR","BAL","PIT",0,0,0,0,12,0.36
"6131","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Jermaine Kearse","KearJe01","WR","SEA","OAK",68,0.84,0,0,12,0.33
"6132","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Doug Baldwin","BaldDo00","WR","SEA","OAK",65,0.8,0,0,7,0.19
"6133","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Paul Richardson","RichPa01","WR","SEA","OAK",59,0.73,0,0,5,0.14
"6134","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Kevin Norwood","NorwKe00","WR","SEA","OAK",20,0.25,0,0,10,0.28
"6135","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Ricardo Lockette","LockRi00","WR","SEA","OAK",11,0.14,0,0,13,0.36
"6136","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"James Jones","JoneJa04","WR","OAK","SEA",42,0.69,0,0,0,0
"6137","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Andre Holmes","HolmAn00","WR","OAK","SEA",41,0.67,0,0,8,0.22
"6138","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Brice Butler","ButlBr00","WR","OAK","SEA",22,0.36,0,0,10,0.28
"6139","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Kenbrell Thompkins","ThomKe02","WR","OAK","SEA",21,0.34,0,0,0,0
"6140","2014_09_OAK_SEA","201411020sea",2014,"REG",9,"Denarius Moore","MoorDe02","WR","OAK","SEA",17,0.28,0,0,3,0.08
"6141","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Anquan Boldin","BoldAn00","WR","SF","STL",57,0.85,0,0,0,0
"6142","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Michael Crabtree","CrabMi00","WR","SF","STL",49,0.73,0,0,0,0
"6143","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Brandon Lloyd","LloyBr00","WR","SF","STL",28,0.42,0,0,0,0
"6144","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Steve Johnson","JohnSt00","WR","SF","STL",22,0.33,0,0,0,0
"6145","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Bruce Ellington","ElliBr00","WR","SF","STL",5,0.07,0,0,10,0.36
"6146","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Kassim Osgood","OsgoKa00","WR","SF","STL",0,0,0,0,19,0.68
"6147","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Kenny Britt","BritKe00","WR","STL","SF",52,0.95,0,0,0,0
"6148","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Stedman Bailey","BailSt01","WR","STL","SF",35,0.64,0,0,8,0.29
"6149","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Tavon Austin","AustTa00","WR","STL","SF",32,0.58,0,0,9,0.32
"6150","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Chris Givens","GiveCh00","WR","STL","SF",14,0.25,0,0,3,0.11
"6151","2014_09_STL_SF","201411020sfo",2014,"REG",9,"Damian Williams","WillDa04","WR","STL","SF",0,0,0,0,5,0.18
"6152","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Odell Beckham Jr.","BeckOd00","WR","NYG","IND",75,0.99,0,0,3,0.08
"6153","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Rueben Randle","RandRu00","WR","NYG","IND",72,0.95,0,0,3,0.08
"6154","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Preston Parker","ParkPr00","WR","NYG","IND",35,0.46,0,0,8,0.2
"6155","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Corey Washington","WashCo01","WR","NYG","IND",12,0.16,0,0,3,0.08
"6156","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Kevin Ogletree","OgleKe00","WR","NYG","IND",11,0.14,0,0,11,0.28
"6157","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"T.Y. Hilton","HiltT.00","WR","IND","NYG",57,0.76,0,0,2,0.05
"6158","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Reggie Wayne","WaynRe00","WR","IND","NYG",54,0.72,0,0,0,0
"6159","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Hakeem Nicks","NickHa01","WR","IND","NYG",38,0.51,0,0,0,0
"6160","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Donte Moncrief","MoncDo00","WR","IND","NYG",25,0.33,0,0,20,0.5
"6161","2014_09_IND_NYG","201411030nyg",2014,"REG",9,"Griff Whalen","WhalGr00","WR","IND","NYG",4,0.05,0,0,22,0.55
"6162","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Mohamed Sanu","SanuMo00","WR","CIN","CLE",67,0.99,0,0,0,0
"6163","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"A.J. Green","GreeA.00","WR","CIN","CLE",60,0.88,0,0,0,0
"6164","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Greg Little","LittGr00","WR","CIN","CLE",36,0.53,0,0,0,0
"6165","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"James Wright","WrigJa03","WR","CIN","CLE",14,0.21,0,0,22,0.79
"6166","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Brandon Tate","TateBr00","WR","CIN","CLE",10,0.15,0,0,8,0.29
"6167","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Taylor Gabriel","GabrTa00","WR","CLE","CIN",64,0.84,0,0,1,0.04
"6168","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Miles Austin","AustMi00","WR","CLE","CIN",48,0.63,0,0,0,0
"6169","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Travis Benjamin","BenjTr00","WR","CLE","CIN",38,0.5,0,0,0,0
"6170","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Marlon Moore","MoorMa02","WR","CLE","CIN",9,0.12,0,0,19,0.68
"6171","2014_10_CLE_CIN","201411060cin",2014,"REG",10,"Rodney Smith","SmitRo05","WR","CLE","CIN",6,0.08,0,0,4,0.14
"6172","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Sammy Watkins","WatkSa00","WR","BUF","KC",68,0.93,0,0,0,0
"6173","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Chris Hogan","HogaCh00","WR","BUF","KC",59,0.81,0,0,17,0.61
"6174","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Robert Woods","WoodRo02","WR","BUF","KC",59,0.81,0,0,4,0.14
"6175","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Marquise Goodwin","GoodMa00","WR","BUF","KC",9,0.12,0,0,17,0.61
"6176","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Dwayne Bowe","BoweDw00","WR","KC","BUF",56,0.93,0,0,0,0
"6177","2014_10_KC_BUF","201411090buf",2014,"REG",10,"A.J. Jenkins","JenkA.00","WR","KC","BUF",40,0.67,0,0,0,0
"6178","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Junior Hemingway","HemiJu00","WR","KC","BUF",20,0.33,0,0,22,0.79
"6179","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Frankie Hammond","HammFr00","WR","KC","BUF",8,0.13,0,0,0,0
"6180","2014_10_KC_BUF","201411090buf",2014,"REG",10,"Albert Wilson","WilsAl02","WR","KC","BUF",0,0,0,0,8,0.29
"6181","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Larry Fitzgerald","FitzLa00","WR","ARI","STL",64,0.97,0,0,0,0
"6182","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Michael Floyd","FloyMi00","WR","ARI","STL",58,0.88,0,0,0,0
"6183","2014_10_STL_ARI","201411090crd",2014,"REG",10,"John Brown","BrowJo02","WR","ARI","STL",41,0.62,0,0,0,0
"6184","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Jaron Brown","BrowJa03","WR","ARI","STL",7,0.11,0,0,22,0.73
"6185","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Ted Ginn Jr.","GinnTe00","WR","ARI","STL",5,0.08,0,0,10,0.33
"6186","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Kenny Britt","BritKe00","WR","STL","ARI",57,0.92,0,0,0,0
"6187","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Stedman Bailey","BailSt01","WR","STL","ARI",46,0.74,0,0,10,0.33
"6188","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Tavon Austin","AustTa00","WR","STL","ARI",41,0.66,0,0,6,0.2
"6189","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Chris Givens","GiveCh00","WR","STL","ARI",28,0.45,0,0,0,0
"6190","2014_10_STL_ARI","201411090crd",2014,"REG",10,"Damian Williams","WillDa04","WR","STL","ARI",0,0,0,0,10,0.33
"6191","2014_10_MIA_DET","201411090det",2014,"REG",10,"Golden Tate","TateGo00","WR","DET","MIA",63,0.94,0,0,0,0
"6192","2014_10_MIA_DET","201411090det",2014,"REG",10,"Calvin Johnson","JohnCa00","WR","DET","MIA",58,0.87,0,0,0,0
"6193","2014_10_MIA_DET","201411090det",2014,"REG",10,"Jeremy Ross","RossJe01","WR","DET","MIA",44,0.66,0,0,10,0.34
"6194","2014_10_MIA_DET","201411090det",2014,"REG",10,"Corey Fuller","FullCo00","WR","DET","MIA",13,0.19,0,0,5,0.17
"6195","2014_10_MIA_DET","201411090det",2014,"REG",10,"Mike Wallace","WallMi00","WR","MIA","DET",53,0.87,0,0,0,0
"6196","2014_10_MIA_DET","201411090det",2014,"REG",10,"Brian Hartline","HartBr00","WR","MIA","DET",47,0.77,0,0,0,0
"6197","2014_10_MIA_DET","201411090det",2014,"REG",10,"Jarvis Landry","LandJa00","WR","MIA","DET",38,0.62,0,0,10,0.34
"6198","2014_10_MIA_DET","201411090det",2014,"REG",10,"Brandon Gibson","GibsBr00","WR","MIA","DET",30,0.49,0,0,0,0
"6199","2014_10_MIA_DET","201411090det",2014,"REG",10,"Rishard Matthews","MattRi00","WR","MIA","DET",9,0.15,0,0,15,0.52
"6200","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Randall Cobb","CobbRa00","WR","GB","CHI",44,0.66,0,0,2,0.06
"6201","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Jordy Nelson","NelsJo00","WR","GB","CHI",42,0.63,0,0,0,0
"6202","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Davante Adams","AdamDa01","WR","GB","CHI",38,0.57,0,0,17,0.53
"6203","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Jarrett Boykin","BoykJa00","WR","GB","CHI",22,0.33,0,0,19,0.59
"6204","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Alshon Jeffery","JeffAl00","WR","CHI","GB",65,0.93,0,0,0,0
"6205","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Brandon Marshall","MarsBr00","WR","CHI","GB",58,0.83,0,0,0,0
"6206","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Josh Morgan","MorgJo00","WR","CHI","GB",39,0.56,0,0,0,0
"6207","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Santonio Holmes","HolmSa00","WR","CHI","GB",21,0.3,0,0,1,0.03
"6208","2014_10_CHI_GB","201411090gnb",2014,"REG",10,"Chris Williams","WillCh06","WR","CHI","GB",8,0.11,0,0,12,0.38
"6209","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Allen Robinson","RobiAl02","WR","JAX","DAL",65,0.92,0,0,1,0.03
"6210","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Cecil Shorts","ShorCe00","WR","JAX","DAL",54,0.76,0,0,0,0
"6211","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Allen Hurns","HurnAl01","WR","JAX","DAL",33,0.46,0,0,0,0
"6212","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Marqise Lee","LeexMa00","WR","JAX","DAL",26,0.37,0,0,1,0.03
"6213","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Ace Sanders","SandAc00","WR","JAX","DAL",11,0.15,0,0,7,0.24
"6214","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Dez Bryant","BryaDe01","WR","DAL","JAX",44,0.73,0,0,1,0.03
"6215","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Terrance Williams","WillTe01","WR","DAL","JAX",42,0.7,0,0,1,0.03
"6216","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Cole Beasley","BeasCo00","WR","DAL","JAX",24,0.4,0,0,0,0
"6217","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Devin Street","StreDe00","WR","DAL","JAX",18,0.3,0,0,0,0
"6218","2014_10_DAL_JAX","201411090jax",2014,"REG",10,"Dwayne Harris","HarrDw00","WR","DAL","JAX",11,0.18,0,0,20,0.69
"6219","2014_10_SF_NO","201411090nor",2014,"REG",10,"Marques Colston","ColsMa00","WR","NO","SF",74,0.91,0,0,0,0
"6220","2014_10_SF_NO","201411090nor",2014,"REG",10,"Kenny Stills","StilKe00","WR","NO","SF",62,0.77,0,0,0,0
"6221","2014_10_SF_NO","201411090nor",2014,"REG",10,"Brandin Cooks","CookBr00","WR","NO","SF",50,0.62,0,0,7,0.21
"6222","2014_10_SF_NO","201411090nor",2014,"REG",10,"Nick Toon","ToonNi00","WR","NO","SF",7,0.09,0,0,11,0.33
"6223","2014_10_SF_NO","201411090nor",2014,"REG",10,"Anquan Boldin","BoldAn00","WR","SF","NO",62,0.9,0,0,0,0
"6224","2014_10_SF_NO","201411090nor",2014,"REG",10,"Michael Crabtree","CrabMi00","WR","SF","NO",44,0.64,0,0,0,0
"6225","2014_10_SF_NO","201411090nor",2014,"REG",10,"Brandon Lloyd","LloyBr00","WR","SF","NO",21,0.3,0,0,0,0
"6226","2014_10_SF_NO","201411090nor",2014,"REG",10,"Steve Johnson","JohnSt00","WR","SF","NO",18,0.26,0,0,0,0
"6227","2014_10_SF_NO","201411090nor",2014,"REG",10,"Kassim Osgood","OsgoKa00","WR","SF","NO",1,0.01,0,0,22,0.67
"6228","2014_10_SF_NO","201411090nor",2014,"REG",10,"Bruce Ellington","ElliBr00","WR","SF","NO",0,0,0,0,4,0.12
"6229","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Eric Decker","DeckEr00","WR","NYJ","PIT",42,0.71,0,0,2,0.08
"6230","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Percy Harvin","HarvPe00","WR","NYJ","PIT",40,0.68,0,0,4,0.15
"6231","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Jeremy Kerley","KerlJe00","WR","NYJ","PIT",19,0.32,0,0,4,0.15
"6232","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"T.J. Graham","GrahT.00","WR","NYJ","PIT",11,0.19,0,0,12,0.46
"6233","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Greg Salas","SalaGr00","WR","NYJ","PIT",9,0.15,0,0,0,0
"6234","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Saalim Hakim","HakiSa00","WR","NYJ","PIT",0,0,0,0,15,0.58
"6235","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Antonio Brown","BrowAn04","WR","PIT","NYJ",60,0.94,0,0,5,0.19
"6236","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Markus Wheaton","WheaMa00","WR","PIT","NYJ",38,0.59,0,0,4,0.15
"6237","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Martavis Bryant","BryaMa00","WR","PIT","NYJ",38,0.59,0,0,0,0
"6238","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Lance Moore","MoorLa00","WR","PIT","NYJ",18,0.28,0,0,0,0
"6239","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Darrius Heyward-Bey","HeywDa00","WR","PIT","NYJ",13,0.2,0,0,11,0.42
"6240","2014_10_PIT_NYJ","201411090nyj",2014,"REG",10,"Justin Brown","BrowJu00","WR","PIT","NYJ",0,0,0,0,4,0.15
"6241","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"James Jones","JoneJa04","WR","OAK","DEN",43,0.68,0,0,0,0
"6242","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Andre Holmes","HolmAn00","WR","OAK","DEN",40,0.63,0,0,8,0.22
"6243","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Brice Butler","ButlBr00","WR","OAK","DEN",34,0.54,0,0,14,0.39
"6244","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Vincent Brown","BrowVi00","WR","OAK","DEN",24,0.38,0,0,9,0.25
"6245","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Denarius Moore","MoorDe02","WR","OAK","DEN",23,0.37,0,0,5,0.14
"6246","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Kenbrell Thompkins","ThomKe02","WR","OAK","DEN",2,0.03,0,0,0,0
"6247","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Emmanuel Sanders","SandEm00","WR","DEN","OAK",66,0.82,0,0,0,0
"6248","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Wes Welker","WelkWe00","WR","DEN","OAK",66,0.82,0,0,0,0
"6249","2014_10_DEN_OAK","201411090rai",2014,"REG",10,"Demaryius Thomas","ThomDe03","WR","DEN","OAK",61,0.76,0,0,0,0
