"","player_name","Pos","Tm","player_id","pic","season","Games","Targets","Tar_Per_Game","RECs","Rec_Yards","Rec_TDs","YAC","First_Downs","Air_Yards","AY_share","EPA","RACR","WOPR","PPR_Points","FPPG"
"1594","S.Coley","WR","MIN","00-0033968","https://static.www.nfl.com/image/private/f_autoq_auto/league/yawmfaxmvob2piqusoji","2017",1,1,1,0,0,0,0,0,6,0.022140221402214,-0.458405314944685,0,0.057,0,0
"1595","J.Ross","WR","CIN","00-0033460","https://static.www.nfl.com/image/private/f_autoq_auto/league/wltmlsewrakxwlmia9ua","2017",3,2,0.7,0,0,0,0,0,46,NA,NA,0,NA,-1,-0.3
"1596","A.Brown","WR","PIT","00-0027793","https://static.www.nfl.com/image/private/f_autoq_auto/league/ecxsx9t7bfg42bgfwj3v","2016",15,154,10.3,106,1284,12,434,434,1584,0.344636233240934,51.578866171706,0.811,0.656,307,20.5
"1597","J.Nelson","WR","GB","00-0026176","https://static.www.nfl.com/image/private/f_autoq_auto/league/bde2n4ozsakatgs4yyp2","2016",16,152,9.5,97,1257,14,361,361,1862,0.333386662268499,72.2718423563828,0.675,0.617,305,19.1
"1598","M.Evans","WR","TB","00-0031408","https://static.www.nfl.com/image/private/f_autoq_auto/league/w6eq27k2xs8vawwgkzbl","2016",16,173,10.8,96,1321,12,179,179,2563,0.438599267811379,62.187386288996,0.515,0.763,304,19
"1599","A.Green","WR","CIN","00-0027942","https://static.www.nfl.com/image/private/f_autoq_auto/league/guj5a9vnnzqfiljupzuj","2016",10,100,10,66,964,4,258,258,1236,0.41470940640701,48.5642337403204,0.78,0.747,186,18.6
"1600","J.Jones","WR","ATL","00-0027944","https://static.www.nfl.com/image/upload/f_autoq_auto/league/omrddf2phtyztzx2nup1","2016",14,129,9.2,83,1409,6,396,396,1821,0.42219590738254,61.9650844800645,0.774,0.703,260,18.6
"1601","O.Beckham","WR","NYG","00-0031235","https://static.www.nfl.com/image/private/f_autoq_auto/league/etl34lkiscs2lpc4to2f","2016",16,169,10.6,101,1367,10,534,534,1799,0.389525450255309,38.2145366230116,0.76,0.702,297,18.6
"1602","M.Thomas","WR","NO","00-0032765","https://static.www.nfl.com/image/private/f_autoq_auto/league/sxldsbuw65hfmkzqhw96","2016",15,121,8.1,92,1137,9,483,483,961,0.224668879018316,27.319729168594,1.183,0.451,256,17.1
"1603","T.Hilton","WR","IND","00-0029608","https://static.www.nfl.com/image/private/f_autoq_auto/league/b8kor0sgeynyd8u8cush","2016",16,155,9.7,91,1448,6,342,342,1898,0.399481695617671,60.1197506503467,0.763,0.689,274,17.1
"1604","B.Cooks","WR","NO","00-0031236","https://static.www.nfl.com/image/private/f_autoq_auto/league/wy6qidqm8jjp6buvu3lp","2016",15,117,7.8,78,1173,8,384,384,1522,0.323960271554558,55.0699920976867,0.771,0.509,246,16.4
"1605","D.Baldwin","WR","SEA","00-0028434","https://static.www.nfl.com/image/private/f_autoq_auto/league/kccmcttfdtl7m3g49vb8","2016",16,125,7.8,94,1128,7,472,472,1110,0.228235508447845,59.5494204915902,1.016,0.498,254,15.9
"1606","D.Adams","WR","GB","00-0031381","https://static.www.nfl.com/image/private/f_autoq_auto/league/grvqvmdzu2lsbgvqoxku","2016",16,121,7.6,75,997,12,386,386,1438,0.263791407568734,43.5569876804502,0.693,0.478,247,15.4
"1607","L.Fitzgerald","WR","ARI","00-0022921","https://static.www.nfl.com/image/private/f_autoq_auto/league/ycgjjaad5un42gy4pnga","2016",16,150,9.4,107,1023,6,358,358,1150,0.190248146515271,30.5929339222248,0.89,0.486,244,15.2
"1608","M.Crabtree","WR","LV","00-0026986","https://static.www.nfl.com/image/private/f_autoq_auto/league/kcavcmeyaion38ewxwyk","2016",16,145,9.1,89,1003,8,252,252,1514,0.341906759224691,37.8990867858614,0.662,0.61,239,14.9
"1609","S.Diggs","WR","MIN","00-0031588","https://static.www.nfl.com/image/private/f_autoq_auto/league/zf6nbnzcfzu4y7yq2nzk","2016",13,112,8.6,84,903,3,319,319,951,0.294118854139066,46.0494707113613,0.95,0.562,193,14.8
"1610","J.Landry","WR","MIA","00-0031382","https://static.www.nfl.com/image/private/f_autoq_auto/league/w2q9uwsjvgadwyvnvopb","2016",16,131,8.2,94,1136,4,616,616,833,0.219351059163831,37.5354053899285,1.364,0.567,233,14.6
"1611","A.Cooper","WR","LV","00-0031544","https://static.www.nfl.com/image/private/f_autoq_auto/league/zibbxjtein7gpu5zgcj4","2016",16,132,8.2,83,1153,5,436,436,1287,0.270231995675729,32.3212529907985,0.896,0.522,232,14.5
"1612","J.Edelman","WR","NE","00-0027150","https://static.www.nfl.com/image/private/f_autoq_auto/league/u0hbuo2bsvtlg7lnxm43","2016",16,159,9.9,98,1106,3,494,494,1421,0.32537717806834,39.26491160889,0.778,0.668,232,14.5
"1613","E.Sanders","WR","DEN","00-0027685","https://static.www.nfl.com/image/private/f_autoq_auto/league/potkibjtm855tsawozs0","2016",15,137,9.1,79,1032,5,252,252,1683,0.366037988976778,20.2249693114064,0.613,0.661,213,14.2
"1614","D.Thomas","WR","DEN","00-0027874","https://static.www.nfl.com/image/private/f_autoq_auto/league/p1yjsqtqimjd6iazu3h9","2016",16,144,9,90,1083,5,322,322,1481,0.303742762680761,24.7286470425067,0.731,0.607,226,14.1
"1615","J.Ross","WR","ARI","00-0028249","https://static.www.nfl.com/image/private/f_autoq_auto/league/r5cp8mxbvtn7tomfavni","2016",1,4,4,4,37,1,7,7,30,0.0691244239631336,4.25661451934138,1.233,0.191,14,14
"1616","G.Tate","WR","DET","00-0027891","https://static.www.nfl.com/image/private/f_autoq_auto/league/yfqebrp2o9t1gt1wqjku","2016",16,135,8.4,91,1077,4,619,619,1087,0.25628114255184,23.9901814759019,0.991,0.535,223,13.9
"1617","D.Bryant","WR","DAL","00-0027902","https://static.www.nfl.com/image/private/f_autoq_auto/league/jmggujwkiv7osgkhhnhl","2016",13,96,7.4,50,796,8,140,140,1386,0.413488358911123,29.1664108515164,0.574,0.658,180,13.8
"1618","T.Hill","WR","KC","00-0033040","https://static.www.nfl.com/image/private/f_autoq_auto/league/lsszbdnkusxc7mduw5be","2016",16,83,5.2,61,599,6,274,274,654,0.18473775070127,17.1432957008413,0.916,0.363,220,13.8
"1619","T.Williams","WR","LAC","00-0032160","https://static.www.nfl.com/image/private/f_autoq_auto/league/qixhze7yidydtc1vyeih","2016",16,119,7.4,69,1059,7,433,433,1363,0.275787764721141,20.3835563736043,0.777,0.514,217,13.6
"1620","E.Decker","WR","NYJ","00-0027690","https://static.www.nfl.com/image/private/f_autoq_auto/league/jg5ftnvxz4jdiajzeoyn","2016",3,21,7,9,194,2,30,30,333,0.347976370035194,7.62569606195868,0.583,0.532,40,13.3
"1621","T.Pryor","WR","CLE","00-0028825","https://static.www.nfl.com/image/private/f_autoq_auto/league/ac6blk5o4ztsr7hvtil9","2016",16,140,8.8,77,1007,4,226,226,1968,0.404241085171717,37.2256402856621,0.512,0.654,213,13.3
"1622","R.Matthews","WR","TEN","00-0029580","https://static.www.nfl.com/image/private/f_autoq_auto/league/fr7nzgwarzuorvi8cvlc","2016",16,108,6.8,65,945,9,203,203,1427,0.313916199806471,32.2460546938727,0.662,0.552,212,13.2
"1623","K.Britt","WR","LA","00-0027006","https://static.www.nfl.com/image/private/f_autoq_auto/league/joozpvuyykyxjogcg3r5","2016",15,111,7.4,68,1002,5,295,295,1265,0.350763338656879,34.6071470558285,0.792,0.584,196,13.1
"1624",NA,"WR","BAL","00-0020337","https://static.www.nfl.com/image/private/f_autoq_auto/league/k23e0b8cto93he9rt0zc","2016",14,101,7.2,70,799,5,281,281,873,0.216418906638594,36.7881645861104,0.915,0.425,184,13.1
"1625","C.Meredith","WR","CHI","00-0031912","https://static.www.nfl.com/image/private/f_autoq_auto/league/galvhjzccy4mw0ipexho","2016",14,97,6.9,66,888,4,309,309,960,0.219608138740179,24.9389681167879,0.925,0.442,179,12.8
"1626","W.Snead","WR","NO","00-0030663","https://static.www.nfl.com/image/private/f_autoq_auto/league/fr5xckiwhguuaishnbju","2016",15,104,6.9,72,895,4,387,387,727,0.159351471289576,37.9363873519894,1.231,0.369,192,12.8
"1627","M.Wallace","WR","BAL","00-0026901","https://static.www.nfl.com/image/private/f_autoq_auto/league/dy9z5wbsitf6l9psjq4y","2016",16,116,7.2,72,1017,4,427,427,1414,0.274641780066886,33.2329636879811,0.719,0.457,203,12.7
"1628","P.Garcon","WR","WAS","00-0026345","https://static.www.nfl.com/image/private/f_autoq_auto/league/xwjogot7xrfj9qwhsgtn","2016",16,114,7.1,79,1041,3,342,342,1177,0.230016975464602,53.2886592606151,0.884,0.466,201,12.6
"1629","A.Robinson","WR","JAX","00-0031428","https://static.www.nfl.com/image/private/f_autoq_auto/league/tucplhxtb3c626iekuzv","2016",16,151,9.4,73,883,6,210,210,1969,0.387112212823624,-16.2365353110745,0.448,0.634,199,12.4
"1630","J.Crowder","WR","WAS","00-0031941","https://static.www.nfl.com/image/private/f_autoq_auto/league/glmuevjuy3coqf1t3rqj","2016",16,99,6.2,67,847,7,377,377,802,0.160180121449897,29.3261463158031,1.056,0.356,198,12.4
"1631","A.Thielen","WR","MIN","00-0030035","https://static.www.nfl.com/image/private/f_autoq_auto/league/kmldtl8p9h7h5dzvkwsw","2016",16,92,5.8,69,967,5,299,299,989,0.255675152803332,50.3377507951227,0.978,0.413,197,12.3
"1632","D.Hopkins","WR","HOU","00-0030564","https://static.www.nfl.com/image/upload/f_autoq_auto/league/jgatj8mtftu06pegapip","2016",16,151,9.4,78,954,4,279,279,1752,0.359045021210441,-2.14945800150367,0.545,0.644,197,12.3
"1633","K.Benjamin","WR","CAR","00-0031359","https://static.www.nfl.com/image/private/f_autoq_auto/league/ygtlhauauds9yoyatu5e","2016",16,118,7.4,63,941,7,238,238,1428,0.253729455850661,22.1669267900034,0.659,0.499,197,12.3
"1634","A.Jeffery","WR","CHI","00-0029137","https://static.www.nfl.com/image/private/f_autoq_auto/league/qrbsgwhzlsmwgkdfjryh","2016",12,94,7.8,52,821,2,199,199,1270,0.346892661242311,-3.73762212961776,0.646,0.588,146,12.2
"1635","D.Jackson","WR","WAS","00-0026189","https://static.www.nfl.com/image/private/f_autoq_auto/league/pr5m864fqvnoozihylrh","2016",15,100,6.7,56,1005,4,281,281,1489,0.305040958331456,33.1251501405505,0.675,0.486,180,12
"1636","K.Allen","WR","LAC","00-0030279","https://static.www.nfl.com/image/private/f_autoq_auto/league/xs7h2igf85nta81v7zb8","2016",1,7,7,6,63,0,18,18,50,0.229357798165138,5.88868333410937,1.26,0.452,12,12
"1637","C.Beasley","WR","DAL","00-0029000","https://static.www.nfl.com/image/private/f_autoq_auto/league/y5r0fhwctl6ljwvmktvu","2016",16,98,6.1,75,833,5,427,427,596,0.150805787638491,61.7445283282865,1.398,0.416,189,11.8
"1638","T.Gabriel","WR","ATL","00-0031228","https://static.www.nfl.com/image/private/f_autoq_auto/league/nc4aoax8j5mnnrjewu7p","2016",12,50,4.2,35,579,6,284,284,523,0.174240957445114,29.3911207711258,1.107,0.322,140,11.7
"1639","B.LaFell","WR","CIN","00-0027681","https://static.www.nfl.com/image/private/f_autoq_auto/league/x4wifb5arw0neuwg1cch","2016",16,107,6.7,64,862,6,344,344,1071,0.277503656985904,30.635616898777,0.805,0.502,186,11.6
"1640","M.Jones","WR","DET","00-0029293","https://static.www.nfl.com/image/private/f_autoq_auto/league/ciy9sxefmcnwjw7ln3h2","2016",15,103,6.9,55,930,4,237,237,1432,0.356823708813067,43.0272035784962,0.649,0.535,172,11.5
"1641","S.Shepard","WR","NYG","00-0032385","https://static.www.nfl.com/image/private/f_autoq_auto/league/qbsz1nkk6lnudmcwimer","2016",16,105,6.6,65,683,8,257,257,972,NA,NA,0.703,NA,184,11.5
"1642","D.Moncrief","WR","IND","00-0031339","https://static.www.nfl.com/image/private/f_autoq_auto/league/iippulnxfyjgrlj2p5qw","2016",9,56,6.2,30,307,7,78,78,576,0.205899705726023,10.3181310663989,0.533,0.412,103,11.4
"1643","R.Cobb","WR","GB","00-0028002","https://static.www.nfl.com/image/private/f_autoq_auto/league/kuwo5hnkbtesfw6n9w1s","2016",13,84,6.5,60,610,4,364,364,531,0.128931702897513,27.2744475349977,1.149,0.331,148,11.4
"1644","M.Lee","WR","JAX","00-0031431","https://static.www.nfl.com/image/private/f_autoq_auto/league/drsesqqzwhkilsx51j4i","2016",16,105,6.6,63,851,3,338,338,1210,0.240067119935493,15.6534645816174,0.703,0.428,180,11.2
"1645","T.Montgomery","WR","GB","00-0032200","https://static.www.nfl.com/image/private/f_autoq_auto/league/eagn4fvhnc9cp3wxeqoz","2016",13,56,4.3,44,348,0,323,323,68,NA,NA,5.118,NA,140,10.8
"1646",NA,"WR","DET","00-0022084","https://static.www.nfl.com/image/private/f_autoq_auto/league/ajabgwxbliupgkwjbnut","2016",16,95,5.9,67,584,8,231,231,546,0.14388837037317,28.0754285729334,1.07,0.351,173,10.8
"1647","K.Stills","WR","MIA","00-0030085","https://static.www.nfl.com/image/private/f_autoq_auto/league/wswn6tehkzj8mdfbablx","2016",16,81,5.1,42,726,9,193,193,1159,0.310055928527439,13.2046664869386,0.626,0.478,169,10.6
"1648","Q.Enunwa","WR","NYJ","00-0031023","https://static.www.nfl.com/image/private/f_autoq_auto/league/vsd27gfxzjt7v7izbjet","2016",16,105,6.6,58,857,4,352,352,938,0.193573030910078,5.31686921465221,0.914,0.424,169,10.6
"1649","B.Marshall","WR","NYJ","00-0024334","https://static.www.nfl.com/image/private/f_autoq_auto/league/jhziqh0scfksvxen6f3s","2016",15,128,8.5,59,788,3,176,176,1602,0.350853570535607,-0.404301976595022,0.492,0.619,156,10.4
"1650","S.Watkins","WR","BUF","00-0031325","https://static.www.nfl.com/image/private/f_autoq_auto/league/nkqk4ac4uncxocqlgp2k","2016",8,52,6.5,28,430,2,52,52,745,0.339456988009,12.8589964548009,0.577,0.577,83,10.4
"1651","D.Parker","WR","MIA","00-0031547","https://static.www.nfl.com/image/private/f_autoq_auto/league/beuyfjou6kckaoqqpa96","2016",15,87,5.8,56,744,4,236,236,1043,0.279376801842195,19.4709005474631,0.713,0.488,154,10.3
"1652","M.Wilson","WR","CHI","00-0030047","https://static.www.nfl.com/image/private/f_autoq_auto/league/gtmp1bvlbgxnadkq3w7e","2016",3,16,5.3,9,160,1,50,50,272,0.254205765673446,7.32138585910434,0.588,0.377,31,10.3
"1653","D.Inman","WR","LAC","00-0028411","https://static.www.nfl.com/image/private/f_autoq_auto/league/josp2o2ri6tknqzt87qc","2016",16,97,6.1,58,810,4,214,214,1062,0.222415910836151,26.0941895910165,0.763,0.411,163,10.2
"1654","T.Ginn","WR","CAR","00-0025396","https://static.www.nfl.com/image/private/f_autoq_auto/league/o4m4txrv9l7odyebnea4","2016",16,95,5.9,54,752,4,182,182,1169,0.202315989735894,16.3845336805112,0.643,0.402,163,10.2
"1655","J.Nelson","WR","ARI","00-0032112","https://static.www.nfl.com/image/private/f_autoq_auto/league/rdpp1eiaqse92yvujbs0","2016",14,74,5.3,34,568,6,174,174,1249,0.22834592343562,18.9490577560969,0.455,0.359,139,9.9
"1656","M.Sanu","WR","ATL","00-0029632","https://static.www.nfl.com/image/private/f_autoq_auto/league/a6loroqhta6g65aqnsrk","2016",15,81,5.4,59,653,4,287,287,642,0.142103400324071,35.0956040964873,1.017,0.339,149,9.9
"1657","K.White","WR","CHI","00-0031545","https://static.www.nfl.com/image/private/f_autoq_auto/league/u6jclvrydlw6amytmylq","2016",4,36,9,19,187,0,54,54,434,0.357688520174452,-10.0221423851617,0.431,0.632,39,9.8
"1658","T.Austin","WR","LA","00-0030525","https://static.www.nfl.com/image/private/f_autoq_auto/league/ulagxqgjnrft4wub0gus","2016",15,106,7.1,58,509,3,272,272,722,0.211534278206207,-38.1683668424213,0.705,0.471,147,9.8
"1659",NA,"WR","CHI","00-0026182","https://static.www.nfl.com/image/private/f_autoq_auto/league/xoejgvlit9inmaazsvk4","2016",9,43,4.8,33,369,2,187,187,258,0.101762685496119,14.6860739577225,1.43,0.274,88,9.8
"1660","E.Rogers","WR","PIT","00-0031782","https://static.www.nfl.com/image/private/f_autoq_auto/league/wj9e3uvudi1wvdsr0qdi","2016",13,66,5.1,48,594,3,204,204,623,0.144695069626967,25.5210242082094,0.953,0.309,126,9.7
"1661","T.Benjamin","WR","LAC","00-0029269","https://static.www.nfl.com/image/private/f_autoq_auto/league/io9silocxbywvisvcvpx","2016",14,75,5.4,47,677,4,246,246,997,0.223554672803412,17.786146456465,0.679,0.393,134,9.6
"1662",NA,"WR","BUF","00-0028050",NA,"2016",2,6,3,4,89,1,33,33,93,0.169935561820379,6.67648283811286,0.957,0.278,19,9.5
"1663","C.Coleman","WR","CLE","00-0032966","https://static.www.nfl.com/image/private/f_autoq_auto/league/yawvrg2sh7ryru2z2kwe","2016",10,73,7.3,33,413,3,97,97,1014,0.338272062437821,-0.209949429496191,0.407,0.576,93,9.3
"1664","J.Kerley","WR","SF","00-0028091","https://static.www.nfl.com/image/private/f_autoq_auto/league/lsfc40maht2r3k0ctu1b","2016",16,115,7.2,64,667,3,207,207,988,0.260975250030155,-23.5131114137261,0.675,0.549,149,9.3
"1665","A.Hurns","WR","JAX","00-0030821","https://static.www.nfl.com/image/private/f_autoq_auto/league/ficrwzwu4bfswpzu61fv","2016",11,76,6.9,35,477,3,211,211,749,0.20077015215636,-11.924849254553,0.637,0.406,101,9.2
"1666","J.Maclin","WR","KC","00-0026995","https://static.www.nfl.com/image/private/f_autoq_auto/league/tvlsuugnbn0idb0tbtgw","2016",12,76,6.3,44,536,2,141,141,817,0.273626559927097,4.16581535548007,0.656,0.474,110,9.2
"1667","R.Woods","WR","BUF","00-0030431","https://static.www.nfl.com/image/upload/f_autoq_auto/league/owppysuai4ipxu5d27nu","2016",13,76,5.8,51,613,1,124,124,837,0.249688486071499,19.6317058869545,0.732,0.474,119,9.2
"1668","W.Fuller","WR","HOU","00-0033127","https://static.www.nfl.com/image/private/f_autoq_auto/league/dgemxvhu8ffqmvmqczks","2016",14,92,6.6,47,630,2,233,233,1397,0.3094732239206,8.00108284311378,0.451,0.49,128,9.1
"1669","A.Humphries","WR","TB","00-0032009","https://static.www.nfl.com/image/private/f_autoq_auto/league/l56ywjejfpraigzs4qia","2016",15,83,5.5,55,622,2,382,382,461,0.0781626212973451,14.2263332833578,1.349,0.274,133,8.9
"1670","T.Lockett","WR","SEA","00-0032211","https://static.www.nfl.com/image/private/f_autoq_auto/league/f9wttnkcqc2scahf9oth","2016",14,66,4.7,41,597,1,216,216,698,0.162035860167905,17.9972037876394,0.855,0.324,124,8.9
"1671","C.Hogan","WR","NE","00-0028237","https://static.www.nfl.com/image/private/f_autoq_auto/league/fmpqnciwjqicsjzy63mc","2016",15,58,3.9,38,680,4,241,241,800,0.203193421987528,27.8681627041587,0.85,0.314,129,8.6
"1672","M.Floyd","WR","ARI","00-0029638","https://static.www.nfl.com/image/private/f_autoq_auto/league/lisxjuyoo7hiux1ac4jb","2016",12,70,5.8,33,446,4,55,55,1051,0.218144648503171,3.95710393289025,0.424,0.366,102,8.5
"1673","T.Williams","WR","DAL","00-0030542","https://static.www.nfl.com/image/private/f_autoq_auto/league/emdrh1uwgitgnw1wytiv","2016",15,61,4.1,44,594,4,165,165,726,0.226680060683412,29.5554420619195,0.818,0.369,125,8.3
"1674","K.Wright","WR","TEN","00-0029708","https://static.www.nfl.com/image/private/f_autoq_auto/league/edsrjypqphqpfqezc5k9","2016",11,43,3.9,29,416,3,124,124,435,0.144047284052513,9.35582958408271,0.956,0.299,90,8.2
"1675","R.Chosen","WR","NYJ","00-0032688","https://static.www.nfl.com/image/private/f_autoq_auto/league/hkcncqfwusv19fah3mbt","2016",14,78,5.6,42,587,2,131,131,1303,0.301613696230063,-8.89255630503276,0.45,0.459,115,8.2
"1676","D.Ayers","WR","PIT","00-0032365","https://static.www.nfl.com/image/private/f_autoq_auto/league/besy2ulrjawkla5nfoqt","2016",2,13,6.5,6,53,1,28,28,132,0.169720400567175,3.82327471254393,0.402,0.387,16,8
"1677","D.Harris","WR","NYG","00-0028114","https://static.www.nfl.com/image/private/f_autoq_auto/league/cz34jefkstkm3mvjznvg","2016",1,1,1,1,13,1,0,0,13,0.035230352303523,2.05879625468515,1,0.08,8,8
"1678","M.Mitchell","WR","NE","00-0032400","https://static.www.nfl.com/image/private/f_autoq_auto/league/sjife00xnfgyraovwpm6","2016",12,48,4,32,401,4,167,167,498,0.156832887369557,23.967641862621,0.805,0.274,96,8
"1679","T.Boyd","WR","CIN","00-0033009","https://static.www.nfl.com/image/private/f_autoq_auto/league/vconwllovf9jqxpu9mow","2016",16,81,5.1,54,603,1,201,201,681,0.155792215746117,5.4098130453305,0.885,0.331,124,7.8
"1680",NA,"WR","JAX","00-0027595",NA,"2016",8,34,4.2,24,231,2,98,98,212,0.0919566616140939,10.3135374508818,1.09,0.234,60,7.5
"1681","J.Brown","WR","ARI","00-0031051","https://static.www.nfl.com/image/private/f_autoq_auto/league/xwyc2a0qfdxbbct6lso6","2016",14,73,5.2,39,517,2,99,99,1012,0.181854360593135,-2.00840123408146,0.511,0.323,104,7.4
"1682","P.Turner","WR","PHI","00-0032841","https://static.www.nfl.com/image/private/f_autoq_auto/league/wgyx2hl1v4lgcyxrepqz","2016",3,14,4.7,9,126,0,52,52,140,0.121659334896955,4.71705249312799,0.9,0.22,22,7.3
"1683","V.Cruz","WR","NYG","00-0027265","https://static.www.nfl.com/image/private/f_autoq_auto/league/q15bky6cm2stbiy0zafu","2016",14,72,5.1,39,586,1,189,189,861,0.201447458826442,11.8845116298397,0.681,0.343,102,7.3
"1684","B.Quick","WR","LA","00-0029640","https://static.www.nfl.com/image/private/f_autoq_auto/league/tayczwuhluj2hyrva3cp","2016",16,77,4.8,41,564,3,177,177,895,0.240469174347371,6.42487599370154,0.63,0.387,115,7.2
"1685","S.Coates","WR","PIT","00-0032166","https://static.www.nfl.com/image/private/f_autoq_auto/league/qtqofzkmblah8ycd4687","2016",11,49,4.5,21,435,2,109,109,1018,0.258061960468744,5.55725738656474,0.427,0.367,78,7.1
"1686","M.Floyd","WR","NE","00-0029638","https://static.www.nfl.com/image/private/f_autoq_auto/league/lisxjuyoo7hiux1ac4jb","2016",2,6,3,4,42,1,14,14,59,0.128782821539831,4.08251109835692,0.712,0.23,14,7
"1687","S.Roberts","WR","LV","00-0031166","https://static.www.nfl.com/image/private/f_autoq_auto/league/wcralkq5mcdpsmjvkatl","2016",16,77,4.8,38,397,5,195,195,643,0.140643529491404,0.378332665481161,0.617,0.293,112,7
"1688","B.Perriman","WR","BAL","00-0032054","https://static.www.nfl.com/image/private/f_autoq_auto/league/zpwov1n42bi5lsqdlxhh","2016",15,66,4.4,33,499,3,166,166,944,0.199743963498608,-4.11978896383603,0.529,0.294,101,6.7
"1689","J.Marshall","WR","NYJ","00-0032694","https://static.www.nfl.com/image/private/f_autoq_auto/league/d3ufuqxqdgcaer1chrl7","2016",6,23,3.8,14,162,2,46,46,193,0.105131306803841,-5.50682193404839,0.839,0.244,40,6.7
"1690","D.Thompson","WR","CHI","00-0029388","https://static.www.nfl.com/image/private/f_autoq_auto/league/bvfgozqccoo627wuitkb","2016",9,36,4,22,249,2,43,43,469,0.136738184215429,11.1423494831542,0.531,0.268,59,6.6
"1691","P.Dorsett","WR","IND","00-0032208","https://static.www.nfl.com/image/private/f_autoq_auto/league/g69i8oxbeeqpjz5kvoqo","2016",15,59,3.9,33,528,2,150,150,762,0.165144210851662,5.39696908958701,0.693,0.276,99,6.6
"1692","T.Sharpe","WR","TEN","00-0032778","https://static.www.nfl.com/image/private/f_autoq_auto/league/c8fgfxrl2gmdv8thgw1p","2016",16,83,5.2,41,522,2,90,90,1089,0.213213382048575,5.79726793622831,0.479,0.388,105,6.6
"1693","M.Goodwin","WR","BUF","00-0030068","https://static.www.nfl.com/image/upload/f_autoq_auto/league/cof5bbih1o9dtnonwmjp","2016",14,68,4.9,29,431,3,98,98,1013,0.258523442483024,0.445342112752035,0.425,0.445,90,6.4
"1694",NA,"WR","TB","00-0023496","https://static.www.nfl.com/image/private/f_autoq_auto/league/kdquag2thcfulvrs0cbz","2016",5,32,6.4,15,173,0,16,16,435,0.214040229604811,-5.08812084077886,0.398,0.393,32,6.4
"1695","D.Amendola","WR","NE","00-0026035","https://static.www.nfl.com/image/private/f_autoq_auto/league/etz06w7s0ardf49mnayz","2016",11,29,2.6,23,243,4,73,73,255,0.0922058961249662,17.8400868758804,0.953,0.182,69,6.3
"1696","G.Allison","WR","GB","00-0032626","https://static.www.nfl.com/image/private/f_autoq_auto/league/pngohl9rhrwyiaf7ywnz","2016",7,22,3.1,12,202,2,50,50,294,0.131025618307349,14.1239026972829,0.687,0.211,44,6.3
"1697","C.Core","WR","CIN","00-0032795","https://static.www.nfl.com/image/private/f_autoq_auto/league/aan5zyvrcyn0wfeh2xdi","2016",6,27,4.5,17,200,0,118,118,195,0.142247211665748,1.19402948839706,1.026,0.308,37,6.2
"1698",NA,"WR","PHI","00-0032218","https://static.www.nfl.com/image/private/f_autoq_auto/league/jyrzrpb37ybd9feblt3m","2016",14,74,5.3,36,392,2,145,145,735,0.185342732955102,11.7525933628461,0.533,0.34,87,6.2
"1699","C.Conley","WR","KC","00-0032128","https://static.www.nfl.com/image/private/f_autoq_auto/league/wddhtkz5tmo47x5s3qnq","2016",16,69,4.3,44,530,0,167,167,657,0.185609386358682,15.6452530496923,0.807,0.325,97,6.1
"1700","J.Kearse","WR","SEA","00-0029159","https://static.www.nfl.com/image/private/f_autoq_auto/league/tvnzajvst7kdglamw4t6","2016",16,89,5.6,41,510,1,138,138,1041,0.226838832911719,-19.4331437792078,0.49,0.397,98,6.1
"1701","J.Brown","WR","ARI","00-0030300","https://static.www.nfl.com/image/private/f_autoq_auto/league/y41u4egwigms9rg2p3ln","2016",6,22,3.7,11,187,1,58,58,280,0.117097347482624,2.28504250926857,0.668,0.222,36,6
"1702","J.Wright","WR","MIN","00-0029572","https://static.www.nfl.com/image/private/f_autoq_auto/league/f4xgfra44cd6qjy6havp","2016",4,14,3.5,11,67,1,42,42,56,0.0676839633170824,5.34501475089928,1.196,0.202,24,6
"1703","W.Williams","WR","HOU","00-0032739","https://static.www.nfl.com/image/private/f_autoq_auto/league/jdjcwiz5tcwcnxy7j41k","2016",2,7,3.5,4,75,0,9,9,99,0.132768207773823,1.63163687568158,0.758,0.205,12,6
"1704",NA,"WR","SF","00-0030450",NA,"2016",13,63,4.8,37,408,0,200,200,558,0.164379875190562,2.4687927012014,0.731,0.352,78,6
"1705","A.Wilson","WR","KC","00-0030669","https://static.www.nfl.com/image/private/f_autoq_auto/league/slythouwdcrug0poiios","2016",14,51,3.6,31,279,2,168,168,361,0.111372170523398,-6.60062806325497,0.773,0.233,82,5.9
"1706","D.Heyward-Bey","WR","PIT","00-0026983","https://static.www.nfl.com/image/private/f_autoq_auto/league/d5otkkbb0z2rdd2bjatd","2016",7,19,2.7,6,114,2,18,18,388,0.147408185807562,-2.92573061229135,0.294,0.205,41,5.9
"1707","J.Hardy","WR","ATL","00-0031570","https://static.www.nfl.com/image/private/f_autoq_auto/league/bf30pn7pqvdiof0zb6a0","2016",11,31,2.8,21,203,4,48,48,267,0.102494049378086,14.6344467761014,0.76,0.198,65,5.9
"1708","J.Hunter","WR","BUF","00-0030521","https://static.www.nfl.com/image/private/f_autoq_auto/league/jwfx9spolez2cofb3kvq","2016",9,24,2.7,10,189,4,30,30,341,0.132820369474305,4.34093456743201,0.554,0.233,53,5.9
